"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","scenario"
"IMDS","Centers-Euclidean",40,0.526351426583159,-0.00818023660403622,0.502473586228161,-0.0203557494932574,0.136583333333333,-0.00183333333333334,9,"I"
"Int-UMAP","Centers-Euclidean",5,0.621131278538813,-0.108321917808219,0.626913404040653,-0.113611076933173,0.096,0.00133333333333333,9,"I"
"Int-UMAP","Centers-Euclidean",10,0.612204452255419,-0.0952396016403045,0.619795812548752,-0.105981797534881,0.119666666666667,-0.00633333333333334,9,"I"
"Int-UMAP","Centers-Euclidean",20,0.609385590599876,-0.0940204081632653,0.612815392916336,-0.10282056073869,0.159833333333333,-0.00733333333333333,9,"I"
"Int-UMAP","Centers-Euclidean",40,0.611236082115518,-0.0924777313848295,0.605064796887796,-0.0995917029052292,0.229666666666667,-0.00358333333333333,9,"I"
"C-PCA","Int-Euclidean",5,0.930351598173516,0.0609543378995434,0.928873563501243,0.0637008145286315,0.246666666666667,0.03,10,"I"
"C-PCA","Int-Euclidean",10,0.930405389572349,0.0517516110134739,0.92542309969706,0.0591331568783589,0.343333333333333,0.057,10,"I"
"C-PCA","Int-Euclidean",20,0.932385281385281,0.0417983920841064,0.920709852056387,0.054719945810884,0.455166666666667,0.0745,10,"I"
"C-PCA","Int-Euclidean",40,0.939689979123173,0.0305233124565066,0.914778782296698,0.0504338557585011,0.594416666666667,0.0975833333333334,10,"I"
"V-PCA","Int-Euclidean",5,0.93001598173516,0.0614657534246575,0.929005339961119,0.0632023361304558,0.246,0.0333333333333333,10,"I"
"V-PCA","Int-Euclidean",10,0.930443468072642,0.0514973637961336,0.925589077753332,0.0585632674904814,0.342666666666667,0.0596666666666667,10,"I"
"V-PCA","Int-Euclidean",20,0.932099567099567,0.0420507111935684,0.920758229317733,0.0543776529558779,0.455333333333333,0.0768333333333333,10,"I"
"V-PCA","Int-Euclidean",40,0.939574634655532,0.0300935977731385,0.914833943707215,0.0499846903547422,0.594833333333333,0.0985833333333334,10,"I"
"MR-PCA","Int-Euclidean",5,0.747934931506849,0.243285388127854,0.751659079164308,0.257299013214558,0.104666666666667,0.0253333333333333,10,"I"
"MR-PCA","Int-Euclidean",10,0.733049794961921,0.221954305799648,0.741163154377531,0.244647482292711,0.147666666666667,0.0343333333333333,10,"I"
"MR-PCA","Int-Euclidean",20,0.72273964131107,0.187099567099567,0.730954640267801,0.227086096283907,0.206166666666667,0.0445,10,"I"
"MR-PCA","Int-Euclidean",40,0.708359777313848,0.148947807933194,0.716893245380233,0.209311480518925,0.281666666666667,0.0556666666666667,10,"I"
"SPCA","Int-Euclidean",5,0.930351598173516,0.0609543378995434,0.928873563501243,0.0637008145286315,0.246666666666667,0.03,10,"I"
"SPCA","Int-Euclidean",10,0.930405389572349,0.0517516110134739,0.92542309969706,0.0591331568783589,0.343333333333333,0.057,10,"I"
"SPCA","Int-Euclidean",20,0.932385281385281,0.0417983920841064,0.920709852056387,0.054719945810884,0.455166666666667,0.0745,10,"I"
"SPCA","Int-Euclidean",40,0.939689979123173,0.0305233124565066,0.914778782296698,0.0504338557585011,0.594416666666667,0.0975833333333334,10,"I"
"IMDS","Int-Euclidean",5,0.51603196347032,-0.089041095890411,0.511432397404664,-0.0907605548309833,0.0166666666666667,0,10,"I"
"IMDS","Int-Euclidean",10,0.527754540128881,-0.0864428822495606,0.515420905140022,-0.0886803151380836,0.0386666666666667,-0.00133333333333334,10,"I"
"IMDS","Int-Euclidean",20,0.53558905380334,-0.0758324056895485,0.515768944401555,-0.0839415355314122,0.0713333333333333,-0.00216666666666667,10,"I"
"IMDS","Int-Euclidean",40,0.549758698677801,-0.0547929714683368,0.514705944784888,-0.076373921625187,0.127583333333333,-0.0164166666666667,10,"I"
"Int-UMAP","Int-Euclidean",5,0.777988584474886,-0.0727671232876712,0.781894578832099,-0.0612335228158247,0.126,-0.00466666666666667,10,"I"
"Int-UMAP","Int-Euclidean",10,0.771013473930873,-0.0802437024018746,0.774482205051611,-0.0661133435362197,0.165,0.002,10,"I"
"Int-UMAP","Int-Euclidean",20,0.778527829313544,-0.0826376004947433,0.770463029977387,-0.0687790481242636,0.236666666666667,0.00533333333333333,10,"I"
"Int-UMAP","Int-Euclidean",40,0.797103688239388,-0.0870180932498261,0.766802261545616,-0.0702822583123353,0.378916666666667,0.00699999999999998,10,"I"
"C-PCA","Hausdorff",5,0.945617579908676,0.039093607305936,0.943261559662377,0.0415107742533488,0.268,0.0233333333333333,10,"I"
"C-PCA","Hausdorff",10,0.948110134739309,0.0322507322788519,0.940928570123658,0.0380471804432499,0.359,0.0413333333333333,10,"I"
"C-PCA","Hausdorff",20,0.956551020408163,0.0216907854050711,0.938813452237221,0.0338196024510766,0.500166666666667,0.0711666666666667,10,"I"
"C-PCA","Hausdorff",40,0.970093249826026,0.0125998608211552,0.935570155873421,0.0304695486553664,0.665333333333333,0.102083333333333,10,"I"
"V-PCA","Hausdorff",5,0.94604794520548,0.0382785388127854,0.943440173569243,0.0411253291335483,0.268666666666667,0.0193333333333333,10,"I"
"V-PCA","Hausdorff",10,0.948411247803163,0.0315618043350908,0.941058227838773,0.0377265893574653,0.362666666666667,0.0436666666666667,10,"I"
"V-PCA","Hausdorff",20,0.956358070500928,0.0219183673469389,0.938795651211206,0.0337729325913753,0.499833333333333,0.0701666666666667,10,"I"
"V-PCA","Hausdorff",40,0.9700375782881,0.0125608907446069,0.935573791407376,0.0303762004410601,0.665083333333333,0.100583333333333,10,"I"
"MR-PCA","Hausdorff",5,0.755230593607306,0.233922374429224,0.767806268507354,0.235028504400751,0.117333333333333,0.0213333333333333,10,"I"
"MR-PCA","Hausdorff",10,0.736838898652607,0.213000585823081,0.754329842613646,0.224404068381753,0.144333333333333,0.0286666666666667,10,"I"
"MR-PCA","Hausdorff",20,0.718209956709957,0.178573283858998,0.739445977553899,0.209481319197055,0.188833333333333,0.0451666666666667,10,"I"
"MR-PCA","Hausdorff",40,0.693954244954767,0.127889700765484,0.720881559541176,0.190215200731144,0.2525,0.0665,10,"I"
"SPCA","Hausdorff",5,0.945617579908676,0.039093607305936,0.943261559662377,0.0415107742533488,0.268,0.0233333333333333,10,"I"
"SPCA","Hausdorff",10,0.948110134739309,0.0322507322788519,0.940928570123658,0.0380471804432499,0.359,0.0413333333333333,10,"I"
"SPCA","Hausdorff",20,0.956551020408163,0.0216907854050711,0.938813452237221,0.0338196024510766,0.500166666666667,0.0711666666666667,10,"I"
"SPCA","Hausdorff",40,0.970093249826026,0.0125998608211552,0.935570155873421,0.0304695486553664,0.665333333333333,0.102083333333333,10,"I"
"IMDS","Hausdorff",5,0.576502283105023,-0.113767123287671,0.581197102804505,-0.120366496870668,0.026,-0.00733333333333333,10,"I"
"IMDS","Hausdorff",10,0.573031634446397,-0.0789279437609841,0.576230082610219,-0.103650892414816,0.053,-0.00833333333333333,10,"I"
"IMDS","Hausdorff",20,0.57634879406308,-0.0566839826839827,0.571997937744683,-0.0907807942823926,0.100833333333333,-0.0131666666666667,10,"I"
"IMDS","Hausdorff",40,0.58654018789144,-0.0413329853862212,0.567506890711056,-0.0814578998916155,0.186416666666667,-0.0144166666666667,10,"I"
"Int-UMAP","Hausdorff",5,0.902340182648402,0.00126484018264839,0.904244530846273,0.00602857822509864,0.24,-0.0106666666666667,10,"I"
"Int-UMAP","Hausdorff",10,0.899565905096661,-0.004863503222027,0.898747536592454,0.00261851874538578,0.287333333333333,0.00266666666666666,10,"I"
"Int-UMAP","Hausdorff",20,0.905014223871367,-0.00779715522572666,0.894436685616248,0.000235358093359783,0.373833333333333,0.01,10,"I"
"Int-UMAP","Hausdorff",40,0.92373034098817,-0.0106610995128741,0.890813031434171,-0.00143864548389151,0.52925,0.0166666666666667,10,"I"
"C-PCA","Ichino-Yaguchi",5,0.926860730593607,0.0721506849315068,0.925845657897975,0.0747768454036141,0.270666666666667,0.0313333333333333,10,"I"
"C-PCA","Ichino-Yaguchi",10,0.926678383128295,0.0603725834797891,0.922255058189152,0.0692787575629318,0.356,0.0476666666666667,10,"I"
"C-PCA","Ichino-Yaguchi",20,0.925374458874459,0.0395207173778602,0.916651856794942,0.0612045556660071,0.466,0.0938333333333334,10,"I"
"C-PCA","Ichino-Yaguchi",40,0.923600556715379,0.0169429366736257,0.908264059696563,0.052855890584741,0.5825,0.119333333333333,10,"I"
"V-PCA","Ichino-Yaguchi",5,0.92612899543379,0.0734269406392695,0.92560855870266,0.0750610691406026,0.268666666666667,0.0273333333333333,10,"I"
"V-PCA","Ichino-Yaguchi",10,0.92668424135911,0.0599976567076743,0.922267210769434,0.0690030769854293,0.357666666666667,0.049,10,"I"
"V-PCA","Ichino-Yaguchi",20,0.9250426716141,0.039400123685838,0.916582288186321,0.0609298847480309,0.466166666666667,0.0921666666666666,10,"I"
"V-PCA","Ichino-Yaguchi",40,0.923204766875435,0.0161026443980515,0.908144764772638,0.0524120326211838,0.581916666666667,0.11775,10,"I"
"MR-PCA","Ichino-Yaguchi",5,0.73897602739726,0.270002283105023,0.744290137887475,0.284528303434473,0.114666666666667,0.018,10,"I"
"MR-PCA","Ichino-Yaguchi",10,0.719847685998828,0.25168834212068,0.731867318570619,0.272781609873004,0.144333333333333,0.0263333333333333,10,"I"
"MR-PCA","Ichino-Yaguchi",20,0.708617810760668,0.225494124922696,0.720594742800664,0.258285717790985,0.204166666666667,0.0378333333333333,10,"I"
"MR-PCA","Ichino-Yaguchi",40,0.699603340292276,0.200597773138483,0.707733330155231,0.244161854829763,0.300083333333333,0.0553333333333333,10,"I"
"SPCA","Ichino-Yaguchi",5,0.926860730593607,0.0721506849315068,0.925845657897975,0.0747768454036141,0.270666666666667,0.0313333333333333,10,"I"
"SPCA","Ichino-Yaguchi",10,0.926678383128295,0.0603725834797891,0.922255058189152,0.0692787575629318,0.356,0.0476666666666667,10,"I"
"SPCA","Ichino-Yaguchi",20,0.925374458874459,0.0395207173778602,0.916651856794942,0.0612045556660071,0.466,0.0938333333333334,10,"I"
"SPCA","Ichino-Yaguchi",40,0.923600556715379,0.0169429366736257,0.908264059696563,0.052855890584741,0.5825,0.119333333333333,10,"I"
"IMDS","Ichino-Yaguchi",5,0.561094748858447,-0.0816552511415525,0.563813068550008,-0.0893083478931352,0.0266666666666667,-0.00533333333333333,10,"I"
"IMDS","Ichino-Yaguchi",10,0.561721734036321,-0.050091388400703,0.560986386991519,-0.0738879890104812,0.0503333333333333,-0.00933333333333333,10,"I"
"IMDS","Ichino-Yaguchi",20,0.564318491032777,-0.0363599257884972,0.557180047820576,-0.0643386587471296,0.0963333333333333,-0.0075,10,"I"
"IMDS","Ichino-Yaguchi",40,0.572520180932498,-0.0273096729297148,0.552726727335493,-0.0575196938781068,0.167916666666667,-0.00366666666666667,10,"I"
"Int-UMAP","Ichino-Yaguchi",5,0.877591324200913,0.0354977168949772,0.881008440583705,0.0436433135648137,0.242666666666667,-0.00466666666666667,10,"I"
"Int-UMAP","Ichino-Yaguchi",10,0.869278265963679,0.0292302284710018,0.873036480922245,0.0393115646170778,0.292333333333333,0.01,10,"I"
"Int-UMAP","Ichino-Yaguchi",20,0.860036178107607,0.0155974025974026,0.863404455040677,0.0328700903896223,0.360333333333333,0.0178333333333333,10,"I"
"Int-UMAP","Ichino-Yaguchi",40,0.861964683368128,-0.000262700069589394,0.854145146240556,0.0264636188553166,0.449166666666667,0.0290833333333333,10,"I"
"C-PCA","Wasserstein",5,0.92234703196347,0.0712100456621004,0.921946255875188,0.0746887483492056,0.265333333333333,0.018,10,"I"
"C-PCA","Wasserstein",10,0.921546572934974,0.0576707674282366,0.917944926673854,0.0682544866371511,0.334,0.056,10,"I"
"C-PCA","Wasserstein",20,0.924422077922078,0.0437012987012987,0.913411775721516,0.0618874795313365,0.4415,0.0865,10,"I"
"C-PCA","Wasserstein",40,0.932686325678497,0.0320156576200418,0.907671399396401,0.0565982310345561,0.57325,0.104,10,"I"
"V-PCA","Wasserstein",5,0.921850456621005,0.0719246575342466,0.921811239346737,0.0746337902240159,0.263333333333333,0.018,10,"I"
"V-PCA","Wasserstein",10,0.921507322788518,0.0572923257176332,0.917927247402186,0.0678906276985798,0.335333333333333,0.057,10,"I"
"V-PCA","Wasserstein",20,0.924342918985776,0.0433277674706246,0.913386877921627,0.0615068375360674,0.443,0.0878333333333333,10,"I"
"V-PCA","Wasserstein",40,0.932558803061935,0.0318336812804454,0.907610611279617,0.056300121161885,0.57275,0.102083333333333,10,"I"
"MR-PCA","Wasserstein",5,0.763739726027397,0.241977168949772,0.767437146771005,0.252046985095685,0.128666666666667,0.0106666666666667,10,"I"
"MR-PCA","Wasserstein",10,0.748166959578207,0.228863503222027,0.756777047742784,0.243500187216671,0.170666666666667,0.0193333333333333,10,"I"
"MR-PCA","Wasserstein",20,0.738070191713049,0.203244897959184,0.746349823091215,0.230565800407607,0.2275,0.0391666666666667,10,"I"
"MR-PCA","Wasserstein",40,0.727054801670146,0.169340640222686,0.733253990554057,0.215593562630959,0.31,0.0685833333333333,10,"I"
"SPCA","Wasserstein",5,0.92234703196347,0.0712100456621004,0.921946255875188,0.0746887483492056,0.265333333333333,0.018,10,"I"
"SPCA","Wasserstein",10,0.921546572934974,0.0576707674282366,0.917944926673854,0.0682544866371511,0.334,0.056,10,"I"
"SPCA","Wasserstein",20,0.924422077922078,0.0437012987012987,0.913411775721516,0.0618874795313365,0.4415,0.0865,10,"I"
"SPCA","Wasserstein",40,0.932686325678497,0.0320156576200418,0.907671399396401,0.0565982310345561,0.57325,0.104,10,"I"
"IMDS","Wasserstein",5,0.559253424657534,-0.0984292237442923,0.564942540049708,-0.101189064153358,0.0253333333333333,-0.00666666666666667,10,"I"
"IMDS","Wasserstein",10,0.560781487990627,-0.0637609841827768,0.562055027270384,-0.0850961728736784,0.053,-0.0106666666666667,10,"I"
"IMDS","Wasserstein",20,0.561290352504638,-0.0472931354359925,0.557315297937972,-0.0748033656933672,0.089,-0.00766666666666667,10,"I"
"IMDS","Wasserstein",40,0.570703375086987,-0.033625260960334,0.552607466435457,-0.0669059458519459,0.163583333333333,-0.0106666666666667,10,"I"
"Int-UMAP","Wasserstein",5,0.862702054794521,0.0232762557077626,0.869192566708501,0.0313039020268885,0.225333333333333,-0.00733333333333334,10,"I"
"Int-UMAP","Wasserstein",10,0.849981839484476,0.00846983011130642,0.858896179260077,0.0233896226851031,0.269,0.00433333333333334,10,"I"
"Int-UMAP","Wasserstein",20,0.845163574520717,-0.00179777365491651,0.849911040081184,0.0174471865287572,0.3345,0.0176666666666667,10,"I"
"Int-UMAP","Wasserstein",40,0.852847077244259,-0.00849234516353514,0.841672311523529,0.01319241073514,0.4285,0.0176666666666667,10,"I"
"C-PCA","Centers-Euclidean",5,0.846205479452055,0.149073059360731,0.844371508723577,0.162718622601734,0.161333333333333,0.0313333333333333,10,"I"
"C-PCA","Centers-Euclidean",10,0.838662565905097,0.138862331575864,0.837477231182882,0.155667964364508,0.222333333333333,0.0493333333333333,10,"I"
"C-PCA","Centers-Euclidean",20,0.836707173778602,0.11895794681509,0.830955106763596,0.14515516466276,0.299166666666667,0.0591666666666667,10,"I"
"C-PCA","Centers-Euclidean",40,0.838819763395964,0.092812108559499,0.822393743107983,0.133834050260134,0.41675,0.0825833333333333,10,"I"
"V-PCA","Centers-Euclidean",5,0.846091324200913,0.149050228310502,0.846222818285471,0.158757782316608,0.163333333333333,0.0366666666666667,10,"I"
"V-PCA","Centers-Euclidean",10,0.838251903925015,0.139336848271822,0.838859818236331,0.152621018038046,0.223333333333333,0.0483333333333333,10,"I"
"V-PCA","Centers-Euclidean",20,0.836475881261596,0.119299319727891,0.832074465044207,0.142707048076332,0.299,0.0573333333333333,10,"I"
"V-PCA","Centers-Euclidean",40,0.838152226861517,0.0939808629088378,0.823284560931544,0.131854447091689,0.416083333333333,0.0821666666666667,10,"I"
"MR-PCA","Centers-Euclidean",5,0.846205479452055,0.149073059360731,0.844371508723577,0.162718622601734,0.161333333333333,0.0313333333333333,10,"I"
"MR-PCA","Centers-Euclidean",10,0.838662565905097,0.138862331575864,0.837477231182882,0.155667964364508,0.222333333333333,0.0493333333333333,10,"I"
"MR-PCA","Centers-Euclidean",20,0.836707173778602,0.11895794681509,0.830955106763596,0.14515516466276,0.299166666666667,0.0591666666666667,10,"I"
"MR-PCA","Centers-Euclidean",40,0.838819763395964,0.092812108559499,0.822393743107983,0.133834050260134,0.41675,0.0825833333333333,10,"I"
"SPCA","Centers-Euclidean",5,0.846205479452055,0.149073059360731,0.844371508723577,0.162718622601734,0.161333333333333,0.0313333333333333,10,"I"
"SPCA","Centers-Euclidean",10,0.838662565905097,0.138862331575864,0.837477231182882,0.155667964364508,0.222333333333333,0.0493333333333333,10,"I"
"SPCA","Centers-Euclidean",20,0.836707173778602,0.11895794681509,0.830955106763596,0.14515516466276,0.299166666666667,0.0591666666666667,10,"I"
"SPCA","Centers-Euclidean",40,0.838819763395964,0.092812108559499,0.822393743107983,0.133834050260134,0.41675,0.0825833333333333,10,"I"
"IMDS","Centers-Euclidean",5,0.490803652968037,-0.00271689497716898,0.489803176087474,0.0019792307503016,0.012,0.000666666666666666,10,"I"
"IMDS","Centers-Euclidean",10,0.502315172817809,-0.00111306385471588,0.492877015918253,0.00154423126255887,0.0246666666666667,-0.000666666666666668,10,"I"
"IMDS","Centers-Euclidean",20,0.51439146567718,0.00527643784786636,0.494335821490717,0.0033681881478973,0.0651666666666667,-0.002,10,"I"
"IMDS","Centers-Euclidean",40,0.531106471816284,0.00605706332637446,0.494285808523997,0.0038922640729081,0.133416666666667,-0.00141666666666666,10,"I"
"Int-UMAP","Centers-Euclidean",5,0.600735159817352,-0.0932511415525115,0.608693432093905,-0.0938364052464503,0.0813333333333333,-0.00733333333333333,10,"I"
"Int-UMAP","Centers-Euclidean",10,0.593333919156415,-0.0823374340949032,0.601559960072725,-0.0891827558631672,0.11,-0.0106666666666667,10,"I"
"Int-UMAP","Centers-Euclidean",20,0.585818491032777,-0.0707328385899814,0.593204375577064,-0.083362442097018,0.150666666666667,-0.0165,10,"I"
"Int-UMAP","Centers-Euclidean",40,0.584778357689631,-0.0633458594293667,0.584594535836722,-0.0789162301438069,0.209,-0.0148333333333333,10,"I"
"C-PCA","Int-Euclidean",5,0.925648401826484,0.0673470319634704,0.924374133589258,0.0727195248993118,0.236666666666667,0.0573333333333333,11,"I"
"C-PCA","Int-Euclidean",10,0.925854715875805,0.0570779144698301,0.920916767567164,0.0671085624876129,0.334,0.0826666666666667,11,"I"
"C-PCA","Int-Euclidean",20,0.928704390847248,0.0442251082251082,0.916566342582098,0.0611475378625958,0.451333333333333,0.098,11,"I"
"C-PCA","Int-Euclidean",40,0.935530619345859,0.0313848295059151,0.910624418296847,0.0558782381444257,0.58675,0.112583333333333,11,"I"
"V-PCA","Int-Euclidean",5,0.926372146118721,0.0661735159817352,0.923452518640648,0.0748423029915266,0.239333333333333,0.0586666666666667,11,"I"
"V-PCA","Int-Euclidean",10,0.924957234915056,0.0592149970708846,0.91962264749089,0.0700017439781708,0.335,0.0706666666666667,11,"I"
"V-PCA","Int-Euclidean",20,0.929023500309215,0.0436858379715522,0.915782029605439,0.0629742068551097,0.454666666666667,0.0923333333333334,11,"I"
"V-PCA","Int-Euclidean",40,0.935476861517049,0.0314679888656925,0.90986545117713,0.0576027413872174,0.587583333333333,0.110666666666667,11,"I"
"MR-PCA","Int-Euclidean",5,0.739179223744292,0.248673515981735,0.746871775311498,0.262694178540083,0.0806666666666667,0.0233333333333333,11,"I"
"MR-PCA","Int-Euclidean",10,0.727949033391916,0.2177539543058,0.737271049517159,0.245699537124245,0.136333333333333,0.0313333333333333,11,"I"
"MR-PCA","Int-Euclidean",20,0.713702844774273,0.189060606060606,0.725268586781407,0.229528946267741,0.191666666666667,0.037,11,"I"
"MR-PCA","Int-Euclidean",40,0.70027052887961,0.146704592901879,0.710907279633924,0.210964481285724,0.277,0.0579166666666667,11,"I"
