"scenario","replication","Method","Metric","pre_Q_TC","pre_B_TC","pre_Q_RE","pre_B_RE","pre_Q_LC","pre_B_LC","post_Q_TC","post_B_TC","post_Q_RE","post_B_RE","post_Q_LC","post_B_LC","max_abs_mean_delta","pre_max_spread","post_max_spread","replication_fidelity"
"ScenarioII",20,"IMDS","Hausdorff",0.591221797323136,-0.00295697896749525,0.604931597367762,-0.0255887041839332,0.042125,-0.00425,0.591221797323136,-0.00295697896749525,0.604931597367762,-0.0255887041839332,0.042125,-0.00425,0,0,0,4.44089209850063e-16
"ScenarioII",21,"IMDS","Int-Euclidean",0.555152963671128,-0.0364397705544932,0.562444323448795,-0.0496883199832953,0.035,-0.005,0.555152885595921,-0.0364399267049075,0.562444265531244,-0.0496884358183972,0.035,-0.005,1.56150414321043e-07,0,3.18674314936374e-07,2.22044604925031e-16
"ScenarioII",21,"IMDS","Hausdorff",0.588689133205864,-0.0158961121733588,0.594592751759235,-0.0280380335771671,0.04325,-0.00375,0.588689094964946,-0.0158961886551944,0.594592737429119,-0.0280380622373985,0.04325,-0.00375,7.64818355834807e-08,0,1.59337157468187e-07,3.33066907387547e-16
"ScenarioII",21,"IMDS","Ichino-Yaguchi",0.591634321223709,-0.00437635436583816,0.599917897926415,-0.00932916271522255,0.04675,-0.00325,0.591634356277884,-0.00437628425748888,0.59991791481548,-0.00932912893709266,0.04675,-0.00325,7.01083492857246e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",21,"IMDS","Wasserstein",0.58672649776928,-0.022309592096877,0.593310907448606,-0.0305327866650085,0.045,-0.0015,0.58672649776928,-0.022309592096877,0.593310907448606,-0.0305327866650085,0.045,-0.0015,0,0,0,4.44089209850063e-16
"ScenarioII",21,"IMDS","Centers-Euclidean",0.580547402804334,-0.0542809114085404,0.587187941365431,-0.0616147159455463,0.04075,-0.00225,0.580547447418738,-0.0542808221797322,0.587187962860605,-0.0616146729551992,0.04075,-0.00225,8.92288081824621e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",22,"IMDS","Int-Euclidean",0.580927979604844,-0.0684365838113448,0.585448220003443,-0.0771244554342784,0.0385,-0.005,0.580927979604844,-0.0684365838113448,0.585448220003443,-0.0771244554342784,0.0385,-0.005,0,0,0,3.33066907387547e-16
"ScenarioII",22,"IMDS","Hausdorff",0.619040471637986,-0.0304827915869981,0.631021902195766,-0.048935488847161,0.05025,-0.001375,0.619040471637986,-0.0304827915869981,0.631021902195766,-0.048935488847161,0.05025,-0.001375,0,0,0,1.11022302462516e-16
"ScenarioII",22,"IMDS","Ichino-Yaguchi",0.631199012109624,-0.0370407903123009,0.641532729451168,-0.0474907496117647,0.05225,0.001375,0.631199012109624,-0.0370407903123009,0.641532729451168,-0.0474907496117647,0.05225,0.001375,0,0,0,4.44089209850063e-16
"ScenarioII",22,"IMDS","Wasserstein",0.620353489483748,-0.0548102294455066,0.631076954256735,-0.0664820043601082,0.051125,0.00025,0.620353489483748,-0.0548102294455066,0.631076954256735,-0.0664820043601082,0.051125,0.00025,0,0,0,4.44089209850063e-16
"ScenarioII",22,"IMDS","Centers-Euclidean",0.61306747928617,-0.0796763862332697,0.625294887018979,-0.095628867105407,0.053625,-0.00575,0.61306747928617,-0.0796763862332697,0.625294887018979,-0.095628867105407,0.053625,-0.00575,0,0,0,4.44089209850063e-16
"ScenarioII",23,"IMDS","Int-Euclidean",0.598889021669853,-0.085656309751434,0.602506807764568,-0.0974109065572392,0.04925,-0.0025,0.598889021669853,-0.085656309751434,0.602506807764568,-0.0974109065572392,0.04925,-0.0025,0,0,0,4.44089209850063e-16
"ScenarioII",23,"IMDS","Hausdorff",0.635951402166985,-0.0391826003824092,0.649395104278034,-0.0582076083190416,0.0595,-0.005,0.635951293817718,-0.0391828170809433,0.649394940556462,-0.0582079357621856,0.0595,-0.005,3.27443143981199e-07,0,7.34418430181627e-07,3.33066907387547e-16
"ScenarioII",23,"IMDS","Ichino-Yaguchi",0.649818833652008,-0.0424372211599744,0.658940687992267,-0.0604072755362235,0.063375,-0.002875,0.649818871892925,-0.0424371446781389,0.658940706416702,-0.0604072386873546,0.063375,-0.002875,7.64818355314389e-08,0,1.59337157357164e-07,3.33066907387547e-16
"ScenarioII",23,"IMDS","Wasserstein",0.642194710006374,-0.0699015296367114,0.651029232732338,-0.0857505178460266,0.06325,-0.00525,0.642194760994264,-0.0699014276609306,0.651029257298251,-0.0857504687142013,0.06325,-0.00525,1.01975780777974e-07,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",23,"IMDS","Centers-Euclidean",0.635413081580625,-0.0918462396430848,0.643251762241715,-0.109447283385374,0.05925,-0.010375,0.635413081580625,-0.0918462396430848,0.643251762241715,-0.109447283385374,0.05925,-0.010375,0,0,0,4.44089209850063e-16
"ScenarioII",24,"IMDS","Int-Euclidean",0.582374840662843,-0.0733851179094964,0.583784601898297,-0.0827190008463298,0.033,-0.00125,0.582374831102613,-0.0733851370299553,0.583784569655536,-0.0827190653318505,0.033,-0.00125,6.44855207010409e-08,0,1.07475867827667e-06,3.33066907387547e-16
"ScenarioII",24,"IMDS","Hausdorff",0.621166666666667,-0.0216341618865519,0.629233883652426,-0.0336204269657976,0.048125,0.00325,0.621166673040153,-0.0216341491395793,0.629233844244607,-0.033620505781434,0.048125,0.00325,7.88156363853987e-08,0,6.37348629761725e-07,3.33066907387547e-16
"ScenarioII",24,"IMDS","Ichino-Yaguchi",0.624313814531549,-0.0139322817080942,0.630650126322529,-0.0297456973827579,0.046875,0.000750000000000001,0.624313814531549,-0.0139322817080942,0.630650126322529,-0.0297456973827579,0.046875,0.000750000000000001,0,0,0,2.22044604925031e-16
"ScenarioII",24,"IMDS","Wasserstein",0.617036169534736,-0.0367944550669215,0.624022194257172,-0.0484085137691087,0.048375,0.002625,0.61703612332696,-0.0367945474824728,0.624022174777171,-0.0484085527291108,0.048375,0.002625,9.24155513296054e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",24,"IMDS","Centers-Euclidean",0.607819471000637,-0.0524843849585724,0.612823320356902,-0.06314744891527,0.046125,-0.0035,0.607819471000637,-0.0524843849585724,0.612823320356902,-0.06314744891527,0.046125,-0.0035,0,0,0,2.22044604925031e-16
"ScenarioII",25,"IMDS","Int-Euclidean",0.582113687061823,-0.0776916826003824,0.590484185181944,-0.087317337512268,0.04075,-0.000499999999999997,0.582113687061823,-0.0776916826003824,0.590484185181944,-0.087317337512268,0.04075,-0.000499999999999997,0,0,0,2.22044604925031e-16
"ScenarioII",25,"IMDS","Hausdorff",0.631617192479286,-0.0253032186105799,0.644168077500678,-0.0349035280403686,0.05975,-0.0025,0.631617076163161,-0.0253034512428298,0.644167999043294,-0.0349036849551357,0.05975,-0.0025,2.32632249890646e-07,0,4.78011472293538e-07,2.22044604925031e-16
"ScenarioII",25,"IMDS","Ichino-Yaguchi",0.638574410452518,-0.022270235818993,0.651142839949155,-0.0298331518185344,0.0565,-0.003125,0.638574410452518,-0.022270235818993,0.651142839949155,-0.0298331518185344,0.0565,-0.003125,0,0,0,4.44089209850063e-16
"ScenarioII",25,"IMDS","Wasserstein",0.629781070745698,-0.0442380497131931,0.641409575008005,-0.0522012059986547,0.05875,0.001,0.629781070745698,-0.0442380497131931,0.641409575008005,-0.0522012059986547,0.05875,0.001,0,0,0,2.22044604925031e-16
"ScenarioII",25,"IMDS","Centers-Euclidean",0.622363926067559,-0.0766523263224983,0.635286609244699,-0.0893481906352352,0.055125,-0.004375,0.622363926067559,-0.0766523263224983,0.635286609244699,-0.0893481906352352,0.055125,-0.004375,0,0,0,2.22044604925031e-16
