"scenario","rep","Method","Metric","cell_index","Q_TC_u50","B_TC_u50","Q_RE_u50","B_RE_u50","Q_LC_u50","B_LC_u50","Q_TC_u500","B_TC_u500","Q_RE_u500","B_RE_u500","Q_LC_u500","B_LC_u500","Q_TC_pri","B_TC_pri","Q_RE_pri","B_RE_pri","Q_LC_pri","B_LC_pri","d50_500","d50_pri","equivariant"
"S4",4,"C-PCA","Ichino-Yaguchi",169,0.949145143526655,0.0347196719390744,0.943198530022907,0.0407313370002931,0.393833333333333,0.05816,NA,NA,NA,NA,NA,NA,0.949157000585823,0.0347147041593439,0.943221299622972,0.0407627141151545,0.394,0.0583333333333333,NA,0.000173333333333359,TRUE
"S4",4,"C-PCA","Int-Euclidean",170,0.957123116578793,0.0207835032220269,0.951685567690225,0.0238952108302273,0.424,0.0439866666666667,NA,NA,NA,NA,NA,NA,0.957125366139426,0.0207861745752782,0.951696934513159,0.0239048730526665,0.424,0.044,NA,1.33333333333444e-05,TRUE
"S4",4,"C-PCA","Wasserstein",171,0.949028799062683,0.0356450380785004,0.94269813340604,0.0429764452106076,0.394666666666667,0.0676333333333333,NA,NA,NA,NA,NA,NA,0.949031048623316,0.035643819566491,0.942711006390544,0.0429786932230329,0.394666666666667,0.068,NA,0.000366666666666682,TRUE
"S4",4,"IMDS","Centers-Euclidean",172,0.575668810779145,-0.0826212770943175,0.569369411881742,-0.0955269694403135,0.0636666666666667,-0.00248,NA,NA,NA,NA,NA,NA,0.575589923842999,-0.082772114821324,0.569343498146946,-0.0955576792378939,0.0636666666666667,-0.00266666666666666,NA,0.000186666666666666,TRUE
"S4",4,"IMDS","Hausdorff",173,0.579645940246046,-0.0638819214997071,0.575370705511324,-0.0745827773558558,0.068,-0.00233333333333333,NA,NA,NA,NA,NA,NA,0.579876391329818,-0.0634153485647335,0.575528513659294,-0.0742587317502126,0.068,-0.00233333333333333,NA,0.000466572934973569,TRUE
"S4",4,"IMDS","Ichino-Yaguchi",174,0.582148189806678,-0.0606376098418278,0.575988166263755,-0.0782983552105877,0.059,-0.00317333333333333,NA,NA,NA,NA,NA,NA,0.58225834797891,-0.0604253075571177,0.576124281011992,-0.0780331533934729,0.059,-0.00333333333333333,NA,0.00026520181711473,TRUE
"S4",4,"IMDS","Int-Euclidean",175,0.536832126537786,-0.0335084710017575,0.539683991109396,-0.0568433906988547,0.05972,-0.00046,NA,NA,NA,NA,NA,NA,0.537538957234915,-0.0345834797891038,0.539772360954969,-0.057553003656981,0.0596666666666667,-0.000333333333333335,NA,0.00107500878734636,TRUE
"S4",4,"IMDS","Wasserstein",176,0.579291458699473,-0.0694891622729936,0.571633060437594,-0.0875323842161993,0.0636666666666667,-0.003,NA,NA,NA,NA,NA,NA,0.579305799648506,-0.0694563561804336,0.571412883300994,-0.0879736432087786,0.0636666666666667,-0.003,NA,0.000441258992579338,TRUE
"S4",4,"Int-UMAP","Centers-Euclidean",177,0.756330591681312,0.0794789923842999,0.783511447896426,0.076921443178781,0.265,0.0221866666666667,NA,NA,NA,NA,NA,NA,0.756331575864089,0.079477445811365,0.783507091742923,0.0769216589960796,0.265,0.0223333333333333,NA,0.000146666666666663,TRUE
"S4",4,"Int-UMAP","Hausdorff",178,0.775199660222613,0.0573316695957821,0.807138554767132,0.0319027794191539,0.281333333333333,-0.00971333333333333,NA,NA,NA,NA,NA,NA,0.775199765670767,0.0573309900410077,0.807131195056436,0.0319014336083937,0.281333333333333,-0.01,NA,0.000286666666666678,TRUE
"S4",4,"Int-UMAP","Ichino-Yaguchi",179,0.781874376098418,0.0482205975395431,0.818123625162596,0.0335354419503203,0.3,-0.02292,NA,NA,NA,NA,NA,NA,0.781874048037493,0.0482190978324547,0.818126765566809,0.0335367447449992,0.3,-0.023,NA,8.00000000000071e-05,TRUE
"S4",4,"Int-UMAP","Int-Euclidean",180,0.735156438195665,0.0917023081429408,0.734682931872936,0.123630383170119,0.223666666666667,0.0273866666666667,NA,NA,NA,NA,NA,NA,0.735155243116579,0.0917024018746339,0.734685178165946,0.12363090267911,0.223666666666667,0.0273333333333333,NA,5.33333333333358e-05,TRUE
"S4",4,"Int-UMAP","Wasserstein",181,0.770891587580551,0.0570997773872291,0.810527619363869,0.0311690359439121,0.290333333333333,-0.0246533333333333,NA,NA,NA,NA,NA,NA,0.770891622729936,0.0570990041007615,0.810522680697094,0.0311659829688864,0.290333333333333,-0.025,NA,0.000346666666666669,TRUE
"S4",4,"MR-PCA","Centers-Euclidean",182,0.947590837727006,0.0367505565319273,0.940598616976184,0.045302723016198,0.383,0.0726266666666667,NA,NA,NA,NA,NA,NA,0.947592852958407,0.0367510251903924,0.940609706128932,0.045307404553656,0.383,0.0726666666666667,NA,3.99999999999845e-05,TRUE
"S4",4,"MR-PCA","Hausdorff",183,0.955109525483304,0.0308519742237844,0.949930975401157,0.0359271958504373,0.434,0.0706066666666667,NA,NA,NA,NA,NA,NA,0.955111892208553,0.0308517867603983,0.949942305947503,0.0359303593899945,0.434,0.0706666666666667,NA,6.00000000000184e-05,TRUE
"S4",4,"MR-PCA","Ichino-Yaguchi",184,0.947463983596954,0.0363759812536614,0.941748712135064,0.0427060148978107,0.386666666666667,0.0666666666666667,NA,NA,NA,NA,NA,NA,0.947467486818981,0.0363760984182776,0.941757441037495,0.0427088448401351,0.386666666666667,0.0666666666666667,NA,8.72890243130975e-06,TRUE
"S4",4,"MR-PCA","Int-Euclidean",185,0.940583913298184,0.0446607850029291,0.928258161272846,0.0612213522493557,0.361,0.0754733333333333,NA,NA,NA,NA,NA,NA,0.940586408904511,0.0446619800820152,0.928270011266774,0.0612274213547978,0.361,0.076,NA,0.000526666666666661,TRUE
"S4",4,"MR-PCA","Wasserstein",186,0.948272384299941,0.0359276391329819,0.941862792394597,0.0432995437562741,0.388333333333333,0.0716333333333333,NA,NA,NA,NA,NA,NA,0.948274165202109,0.0359273579379027,0.941874653718243,0.0433039666445753,0.388333333333333,0.072,NA,0.000366666666666682,TRUE
"S4",4,"SPCA","Centers-Euclidean",187,0.947590837727006,0.0367505565319273,0.940598616976184,0.045302723016198,0.383,0.0726266666666667,NA,NA,NA,NA,NA,NA,0.947592852958407,0.0367510251903924,0.940609706128932,0.045307404553656,0.383,0.0726666666666667,NA,3.99999999999845e-05,TRUE
"S4",4,"SPCA","Hausdorff",188,0.957667135325132,0.0301515172817809,0.951687232866988,0.0369018139982803,0.442333333333333,0.0687866666666667,NA,NA,NA,NA,NA,NA,0.957669009958992,0.0301523140011717,0.951698727617476,0.036907790071084,0.442333333333333,0.069,NA,0.000213333333333315,TRUE
"S4",4,"SPCA","Ichino-Yaguchi",189,0.949145143526655,0.0347196719390744,0.943198530022907,0.0407313370002931,0.393833333333333,0.05816,NA,NA,NA,NA,NA,NA,0.949179847685999,0.0346760398359696,0.943223866464083,0.0407463980940284,0.394333333333333,0.059,NA,0.000840000000000007,TRUE
"S4",4,"SPCA","Int-Euclidean",190,0.957123116578793,0.0207835032220269,0.951685567690225,0.0238952108302273,0.424,0.0439866666666667,NA,NA,NA,NA,NA,NA,0.957125366139426,0.0207861745752782,0.951696934513159,0.0239048730526665,0.424,0.044,NA,1.33333333333444e-05,TRUE
"S4",4,"SPCA","Wasserstein",191,0.949028799062683,0.0356450380785004,0.94269813340604,0.0429764452106076,0.394666666666667,0.0676333333333333,NA,NA,NA,NA,NA,NA,0.949031048623316,0.035643819566491,0.942711006390544,0.0429786932230329,0.394666666666667,0.068,NA,0.000366666666666682,TRUE
"S4",4,"V-PCA","Centers-Euclidean",192,0.947414610427651,0.0371334739308729,0.940601334849489,0.0452349032053735,0.383333333333333,0.0717933333333333,NA,NA,NA,NA,NA,NA,0.947417106033978,0.0371329818394844,0.9406125516074,0.0452393479548095,0.383333333333333,0.072,NA,0.000206666666666674,TRUE
"S4",4,"V-PCA","Hausdorff",193,0.957716344463972,0.0300484124194494,0.951603855711598,0.0370455127948279,0.442666666666667,0.0672866666666667,NA,NA,NA,NA,NA,NA,0.957718219097832,0.0300492091388401,0.95161599535021,0.0370514886527047,0.442666666666667,0.0673333333333333,NA,4.66666666666671e-05,TRUE
"S4",4,"V-PCA","Ichino-Yaguchi",194,0.949249021675454,0.0345176801405976,0.943379069590716,0.0404113165146903,0.394466666666667,0.05592,NA,NA,NA,NA,NA,NA,0.949250732278852,0.0345038078500293,0.943387379769515,0.0404160431867946,0.394333333333333,0.0563333333333333,NA,0.000413333333333356,TRUE
"S4",4,"V-PCA","Int-Euclidean",195,0.957352899824253,0.0203726772114821,0.951831239008984,0.0237680557544909,0.426333333333333,0.0455,NA,NA,NA,NA,NA,NA,0.957355008787346,0.0203760984182777,0.951842722491162,0.0237776394058009,0.426333333333333,0.0453333333333333,NA,0.000166666666666669,TRUE
"S4",4,"V-PCA","Wasserstein",196,0.949081722319859,0.0355485647334504,0.942853193590942,0.042665213361759,0.393333333333333,0.0663,NA,NA,NA,NA,NA,NA,0.949083772700644,0.0355477445811364,0.942866035457103,0.04266752361087,0.393333333333333,0.0666666666666667,NA,0.000366666666666668,TRUE
"S4",5,"C-PCA","Centers-Euclidean",197,0.914281640304628,0.0642239250146455,0.908456069389453,0.0758562566521791,0.309333333333333,0.0647133333333333,NA,NA,NA,NA,NA,NA,0.914285881663738,0.0642226127709432,0.908465789703559,0.0758555786499613,0.309333333333333,0.0646666666666667,NA,4.66666666666671e-05,TRUE
"S4",5,"C-PCA","Hausdorff",198,0.928238230814294,0.0520128646748682,0.925123875705939,0.0596166689003711,0.360666666666667,0.0625266666666666,NA,NA,NA,NA,NA,NA,0.928240187463386,0.0520140597539543,0.925132850146987,0.0596159440747958,0.360666666666667,0.0623333333333333,NA,0.000193333333333323,TRUE
"S4",5,"C-PCA","Ichino-Yaguchi",199,0.91745532513181,0.0606913649677797,0.914543214167121,0.067077930063712,0.322846666666667,0.0595133333333333,NA,NA,NA,NA,NA,NA,0.917490333919156,0.0606373755125952,0.914561510770217,0.0670668497843746,0.322666666666667,0.0593333333333333,NA,0.000180000000000013,TRUE
"S4",5,"C-PCA","Int-Euclidean",200,0.935130685413005,0.0314689162272993,0.924773004829868,0.0495484594578039,0.371666666666667,0.0546666666666667,NA,NA,NA,NA,NA,NA,0.935133567662566,0.031469244288225,0.924777680395429,0.0495543782679441,0.371666666666667,0.0546666666666667,NA,5.91881014019163e-06,TRUE
"S4",5,"C-PCA","Wasserstein",201,0.917510990041008,0.0606308377270065,0.913843818019562,0.0690468660359177,0.316,0.0638533333333333,NA,NA,NA,NA,NA,NA,0.917514352665495,0.060631517281781,0.91385349478027,0.0690458059858059,0.316,0.064,NA,0.000146666666666656,TRUE
"S4",5,"IMDS","Centers-Euclidean",202,0.553704522554189,-0.0403330990041008,0.551596336448391,-0.0651229221828036,0.0556466666666667,0.00848,NA,NA,NA,NA,NA,NA,0.553888693614528,-0.0399601640304628,0.551621432232862,-0.0650600989308462,0.056,0.00833333333333333,NA,0.000372934973638002,TRUE
"S4",5,"IMDS","Hausdorff",203,0.561651400117165,-0.037840820152314,0.562025610626476,-0.0454098220052279,0.0626666666666667,0.00233333333333333,NA,NA,NA,NA,NA,NA,0.561580550673697,-0.03800820152314,0.561909520232526,-0.0456754253978796,0.0626666666666667,0.00233333333333333,NA,0.000265603392651609,TRUE
"S4",5,"IMDS","Ichino-Yaguchi",204,0.562649021675454,-0.0317849326303456,0.564860154857893,-0.0543014956608564,0.0658933333333333,0.00477333333333333,NA,NA,NA,NA,NA,NA,0.562597539543058,-0.0318828353837142,0.564675119587623,-0.0546586047591261,0.0656666666666667,0.005,NA,0.000357109098269665,TRUE
"S4",5,"IMDS","Int-Euclidean",205,0.549579402460457,-0.0377045577035735,0.545545840604387,-0.0579644219242005,0.059,0.002,NA,NA,NA,NA,NA,NA,0.5497539543058,-0.0375465729349735,0.545701274194051,-0.0577526738056168,0.059,0.002,NA,0.000211748118583738,TRUE
"S4",5,"IMDS","Wasserstein",206,0.560134938488576,-0.0387286467486819,0.55789523355107,-0.0550904030692788,0.06372,0.00594666666666666,NA,NA,NA,NA,NA,NA,0.559865260691271,-0.0392595196250732,0.557659694131406,-0.0555629495522075,0.0633333333333333,0.00633333333333333,NA,0.000530872876391336,TRUE
"S4",5,"Int-UMAP","Centers-Euclidean",207,0.852690556531927,0.011574762741652,0.863764421954904,0.0193351214022199,0.313,0.00914,NA,NA,NA,NA,NA,NA,0.852690099589924,0.0115735207967194,0.863767258437147,0.019335476768476,0.313,0.00899999999999999,NA,0.000140000000000008,TRUE
"S4",5,"Int-UMAP","Hausdorff",208,0.854743069712947,0.0131547978910369,0.868143674095307,0.0158339273758978,0.327333333333333,-0.00515333333333333,NA,NA,NA,NA,NA,NA,0.854742237844171,0.013154071470416,0.86814637764527,0.0158277364069106,0.327333333333333,-0.00533333333333333,NA,0.000180000000000001,TRUE
"S4",5,"Int-UMAP","Ichino-Yaguchi",209,0.855426198008202,0.00125117750439369,0.871093385256599,0.00859215928293021,0.339333333333333,-0.00168,NA,NA,NA,NA,NA,NA,0.855426479203281,0.00124780316344464,0.871089488954523,0.00858528828527183,0.339333333333333,-0.002,NA,0.000320000000000005,TRUE
"S4",5,"Int-UMAP","Int-Euclidean",210,0.850900281195079,-0.00085307557117748,0.854322121180999,0.012897135224168,0.319333333333333,0.005,NA,NA,NA,NA,NA,NA,0.850899824253076,-0.000855301698886923,0.854319659684767,0.0128912179799237,0.319333333333333,0.005,NA,5.91724424429951e-06,TRUE
"S4",5,"Int-UMAP","Wasserstein",211,0.855326748681898,0.00405352079671935,0.870019215062445,0.0101225897830206,0.328333333333333,-0.00334666666666666,NA,NA,NA,NA,NA,NA,0.855328646748682,0.0040562390158172,0.870023909081014,0.0101311038660281,0.328333333333333,-0.003,NA,0.000346666666666659,TRUE
"S4",5,"MR-PCA","Centers-Euclidean",212,0.914281640304628,0.0642239250146455,0.908456069389453,0.0758562566521791,0.309333333333333,0.0647133333333333,NA,NA,NA,NA,NA,NA,0.914285881663738,0.0642226127709432,0.908465789703559,0.0758555786499613,0.309333333333333,0.0646666666666667,NA,4.66666666666671e-05,TRUE
"S4",5,"MR-PCA","Hausdorff",213,0.916676274165202,0.0579348564733451,0.914099200042126,0.0641368700780783,0.316,0.053,NA,NA,NA,NA,NA,NA,0.916678968951377,0.0579343878148799,0.914110416846092,0.0641343704476758,0.316,0.053,NA,1.12168039666516e-05,TRUE
"S4",5,"MR-PCA","Ichino-Yaguchi",214,0.914971552431166,0.063281640304628,0.910052602572705,0.0728109578017155,0.310333333333333,0.0649533333333333,NA,NA,NA,NA,NA,NA,0.914975981253661,0.0632806092560046,0.910062096983302,0.0728095872129556,0.310333333333333,0.065,NA,4.6666666666681e-05,TRUE
"S4",5,"MR-PCA","Int-Euclidean",215,0.913067533684827,0.0647885647334505,0.90573795914332,0.079535828296752,0.303666666666667,0.06772,NA,NA,NA,NA,NA,NA,0.913070884592853,0.0647873462214411,0.905747041339498,0.0795324925700543,0.303666666666667,0.0676666666666667,NA,5.33333333333358e-05,TRUE
"S4",5,"MR-PCA","Wasserstein",216,0.914755512595196,0.0633954540128881,0.90991830358822,0.073259023713037,0.311,0.06552,NA,NA,NA,NA,NA,NA,0.914759812536614,0.063394258933802,0.909928658857759,0.073256768700136,0.311,0.0656666666666667,NA,0.000146666666666656,TRUE
"S4",5,"SPCA","Centers-Euclidean",217,0.914281640304628,0.0642239250146455,0.908456069389453,0.0758562566521791,0.309333333333333,0.0647133333333333,NA,NA,NA,NA,NA,NA,0.914285881663738,0.0642226127709432,0.908465789703559,0.0758555786499613,0.309333333333333,0.0646666666666667,NA,4.66666666666671e-05,TRUE
"S4",5,"SPCA","Hausdorff",218,0.928238230814294,0.0520128646748682,0.925123875705939,0.0596166689003711,0.360666666666667,0.0625266666666666,NA,NA,NA,NA,NA,NA,0.928240187463386,0.0520140597539543,0.925132850146987,0.0596159440747958,0.360666666666667,0.0623333333333333,NA,0.000193333333333323,TRUE
"S4",5,"SPCA","Ichino-Yaguchi",219,0.91745532513181,0.0606913649677797,0.914543214167121,0.067077930063712,0.322846666666667,0.0595133333333333,NA,NA,NA,NA,NA,NA,0.917493263034564,0.0606244874048038,0.914573854481909,0.0670589020951226,0.322666666666667,0.0593333333333333,NA,0.000180000000000013,TRUE
"S4",5,"SPCA","Int-Euclidean",220,0.935130685413005,0.0314689162272993,0.924773004829868,0.0495484594578039,0.371666666666667,0.0546666666666667,NA,NA,NA,NA,NA,NA,0.935133567662566,0.031469244288225,0.924777680395429,0.0495543782679441,0.371666666666667,0.0546666666666667,NA,5.91881014019163e-06,TRUE
"S4",5,"SPCA","Wasserstein",221,0.917510990041008,0.0606308377270065,0.913843818019562,0.0690468660359177,0.316,0.0638533333333333,NA,NA,NA,NA,NA,NA,0.917514352665495,0.060631517281781,0.91385349478027,0.0690458059858059,0.316,0.064,NA,0.000146666666666656,TRUE
"S4",5,"V-PCA","Centers-Euclidean",222,0.914146315172818,0.0644406795547744,0.908586671002049,0.0755413155644064,0.308666666666667,0.06438,NA,NA,NA,NA,NA,NA,0.914150556531927,0.0644393673110721,0.908596391561786,0.0755406370709272,0.308666666666667,0.0643333333333333,NA,4.66666666666671e-05,TRUE
"S4",5,"V-PCA","Hausdorff",223,0.928228529584066,0.051966654950205,0.925181200452636,0.0594798266706766,0.36,0.06186,NA,NA,NA,NA,NA,NA,0.928230814294083,0.05196719390744,0.925190274005683,0.0594789036211036,0.36,0.0616666666666667,NA,0.00019333333333333,TRUE
"S4",5,"V-PCA","Ichino-Yaguchi",224,0.917227416520211,0.0610875219683655,0.914552956787568,0.067012666685396,0.3225,0.0595,NA,NA,NA,NA,NA,NA,0.917207381370826,0.0611493848857645,0.914554270036904,0.0670303014671984,0.322666666666667,0.0596666666666667,NA,0.000166666666666676,TRUE
"S4",5,"V-PCA","Int-Euclidean",225,0.934949666080844,0.0317067603983597,0.924503758334366,0.0499598692507633,0.370333333333333,0.055,NA,NA,NA,NA,NA,NA,0.934952548330404,0.0317070884592853,0.924508437645795,0.0499657805691663,0.370333333333333,0.055,NA,5.91131840297493e-06,TRUE
"S4",5,"V-PCA","Wasserstein",226,0.917289923842999,0.0609862683069713,0.913936711907241,0.068827030771236,0.314666666666667,0.06152,NA,NA,NA,NA,NA,NA,0.917292911540715,0.06098769771529,0.913946160507706,0.0688264270416097,0.314666666666667,0.0616666666666667,NA,0.000146666666666677,TRUE
"USHCN",0,"IMDS","Centers-Euclidean",227,0.517046739444988,-0.0173269298261818,0.521852118531669,-0.0221664338370457,0.0268217054263566,-0.00248062015503876,0.517046753976024,-0.0173269007641109,0.521852134818586,-0.0221664012632128,0.0268217054263566,-0.00248062015503876,0.517046998048162,-0.0173264126198349,0.521852408383573,-0.0221658541332391,0.0268217054263566,-0.00248062015503876,3.25738329434722e-08,5.79703806648929e-07,TRUE
"USHCN",0,"IMDS","Hausdorff",228,0.530482019075063,0.00236332760712021,0.529659351097108,-0.00078946902440615,0.0333333333333333,0.00124031007751938,0.530482066116211,0.00236342168941759,0.529659414369609,-0.000789342479403085,0.0333333333333333,0.00124031007751938,0.530481063474765,0.00236141640652421,0.529658913124966,-0.000790344968688683,0.0333333333333333,0.00124031007751938,1.26545003064737e-07,1.91120059599885e-06,TRUE
"USHCN",0,"IMDS","Ichino-Yaguchi",229,0.530713313753379,0.01004020663625,0.52988010134708,0.0037454561072251,0.0336434108527132,-0.000620155038759691,0.530713313753379,0.01004020663625,0.52988010134708,0.0037454561072251,0.0336434108527132,-0.000620155038759691,0.530713313753379,0.01004020663625,0.52988010134708,0.0037454561072251,0.0336434108527132,-0.000620155038759691,0,0,TRUE
"USHCN",0,"IMDS","Int-Euclidean",230,0.494057175930202,-0.0144837480219936,0.504627111162382,-0.0123782822881291,0.0151937984496124,0,0.494057175930202,-0.0144837480219936,0.504627111162382,-0.0123782822881291,0.0151937984496124,0,0.494057175930202,-0.0144837480219936,0.504627111162382,-0.0123782822881291,0.0151937984496124,0,0,0,TRUE
