"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","level","rep"
"C-PCA","Ichino-Yaguchi",0.885333919156415,0.0960620972466315,0.87934503487419,0.113187296654218,0.270333333333333,0.059,FALSE,0,"L2",11
"C-PCA","Wasserstein",0.875681312243702,0.116381956649092,0.870155147276347,0.134122801240374,0.267666666666667,0.0503333333333333,FALSE,0,"L2",11
"C-PCA","Centers-Euclidean",0.826807850029291,0.147033391915641,0.823135297396637,0.170001335617085,0.204333333333333,0.05,FALSE,0,"L2",11
"V-PCA","Int-Euclidean",0.897838312829526,0.0859964850615115,0.893537809400687,0.101403160929731,0.305666666666667,0.0696666666666667,FALSE,0,"L2",11
"V-PCA","Hausdorff",0.932117164616286,0.0498113649677797,0.924483886086908,0.0615084152319913,0.327,0.067,FALSE,0,"L2",11
"V-PCA","Ichino-Yaguchi",0.885005858230814,0.0957035735207967,0.879213957874023,0.112543963678584,0.271333333333333,0.0576666666666667,FALSE,0,"L2",11
"V-PCA","Wasserstein",0.876021675454013,0.115480960749853,0.870732028696424,0.132905085369727,0.269666666666667,0.0503333333333333,FALSE,0,"L2",11
"V-PCA","Centers-Euclidean",0.826748096074985,0.146984182776801,0.823679532957733,0.168817728643444,0.204333333333333,0.05,FALSE,0,"L2",11
"MR-PCA","Int-Euclidean",0.777199179847686,0.158531927357938,0.779931134354942,0.184236227369926,0.158,0.03,FALSE,0,"L2",11
"MR-PCA","Hausdorff",0.759640304628002,0.175484475688342,0.767152409107803,0.197647189224548,0.143333333333333,0.0183333333333333,FALSE,0,"L2",11
"MR-PCA","Ichino-Yaguchi",0.781923842999414,0.165961335676626,0.781939576990112,0.1943042594057,0.156,0.0363333333333333,FALSE,0,"L2",11
"MR-PCA","Wasserstein",0.804688927943761,0.135446983011131,0.802852259411226,0.162365826133666,0.171666666666667,0.0283333333333333,FALSE,0,"L2",11
"MR-PCA","Centers-Euclidean",0.826807850029291,0.147033391915641,0.823135297396637,0.170001335617085,0.204333333333333,0.05,FALSE,0,"L2",11
"SPCA","Int-Euclidean",0.897780316344464,0.086555360281195,0.893618273421696,0.101651419906805,0.303666666666667,0.0696666666666667,FALSE,0,"L2",11
"SPCA","Hausdorff",0.932314586994728,0.0495336848271821,0.924850222057854,0.0609104809557123,0.327333333333333,0.0646666666666667,FALSE,0,"L2",11
"SPCA","Ichino-Yaguchi",0.885333919156415,0.0960620972466315,0.87934503487419,0.113187296654218,0.270333333333333,0.059,FALSE,0,"L2",11
"SPCA","Wasserstein",0.875681312243702,0.116381956649092,0.870155147276347,0.134122801240374,0.267666666666667,0.0503333333333333,FALSE,0,"L2",11
"SPCA","Centers-Euclidean",0.826807850029291,0.147033391915641,0.823135297396637,0.170001335617085,0.204333333333333,0.05,FALSE,0,"L2",11
"IMDS","Int-Euclidean",0.460445225541886,-0.0336309314586994,0.450016074228378,-0.0458256899959055,0.023,-0.00133333333333333,FALSE,0,"L2",11
"IMDS","Hausdorff",0.573527826596368,-0.129682483889865,0.580862708849446,-0.154367165435212,0.0536666666666667,-0.001,FALSE,0,"L2",11
"IMDS","Ichino-Yaguchi",0.539597539543058,-0.0754833040421794,0.544429270094474,-0.0858913793286084,0.0423333333333333,-0.00066666666666667,FALSE,0,"L2",11
"IMDS","Wasserstein",0.526340949033392,-0.060274165202109,0.532553076578603,-0.0792085163857956,0.043,-0.002,TRUE,0,"L2",11
"IMDS","Centers-Euclidean",0.500120679554775,-0.0268119507908612,0.501482413684211,-0.0351625699299168,0.0296666666666667,0.00166666666666667,TRUE,0,"L2",11
"Int-UMAP","Int-Euclidean",0.747675454012888,0.116543643819567,0.749767713161033,0.137546631074774,0.154333333333333,0.029,FALSE,0,"L2",11
"Int-UMAP","Hausdorff",0.835388400702988,0.0274493263034563,0.845052390731554,0.031778942169776,0.264666666666667,0.00233333333333334,FALSE,0,"L2",11
"Int-UMAP","Ichino-Yaguchi",0.780339777387229,0.0158804920913884,0.796599088280144,0.0257278000099174,0.242,0.00533333333333333,FALSE,0,"L2",11
"Int-UMAP","Wasserstein",0.764217926186292,0.0366983011130638,0.778583995653564,0.0440528056939659,0.227333333333333,0.00466666666666667,FALSE,0,"L2",11
"Int-UMAP","Centers-Euclidean",0.682260691271236,0.0192185120093731,0.685454006183447,0.0306189725481563,0.143,0.00466666666666667,FALSE,0,"L2",11
"C-PCA","CR-Euclidean",0.906250732278852,0.0757656707674284,0.900791258708569,0.0907459958737108,0.296666666666667,0.0606666666666667,FALSE,0,"L2",11
"V-PCA","CR-Euclidean",0.906487990626831,0.0749912126537786,0.901025295666475,0.0901376698824335,0.296,0.0613333333333333,FALSE,0,"L2",11
"MR-PCA","CR-Euclidean",0.771091388400703,0.179544229642648,0.77211346512343,0.202990897999844,0.153,0.0296666666666667,FALSE,0,"L2",11
"SPCA","CR-Euclidean",0.906250732278852,0.0757656707674284,0.900791258708569,0.0907459958737108,0.296666666666667,0.0606666666666667,FALSE,0,"L2",11
"IMDS","CR-Euclidean",0.555305799648506,-0.102822495606327,0.561188709184425,-0.119298655187115,0.0473333333333333,-0.00366666666666667,FALSE,0,"L2",11
"Int-UMAP","CR-Euclidean",0.797734036321031,0.0142893966022261,0.817699634455421,0.0289140435223876,0.245666666666667,0.00866666666666667,FALSE,0,"L2",11
"C-PCA","Int-Euclidean",0.901344463971881,0.0898945518453427,0.896637206331193,0.101094131375288,0.329333333333333,0.0566666666666667,FALSE,0,"L2",12
"C-PCA","Hausdorff",0.931536028119508,0.0543339191564148,0.924582962776352,0.0643586036691397,0.346333333333333,0.068,FALSE,0,"L2",12
"C-PCA","Ichino-Yaguchi",0.883171060339777,0.111281780902168,0.879247240070109,0.122339773924548,0.286,0.0576666666666667,FALSE,0,"L2",12
"C-PCA","Wasserstein",0.871714118336262,0.126558875219684,0.869899369696199,0.141434397482408,0.280666666666667,0.0636666666666667,FALSE,0,"L2",12
"C-PCA","Centers-Euclidean",0.832120093731693,0.143841827768014,0.83122492359733,0.168134690995776,0.21,0.0473333333333333,FALSE,0,"L2",12
"V-PCA","Int-Euclidean",0.900767428236673,0.0905823081429409,0.896360283015725,0.10129527991387,0.329666666666667,0.0573333333333333,FALSE,0,"L2",12
"V-PCA","Hausdorff",0.931691271236087,0.0539554774458114,0.924767695506324,0.0638987706642607,0.347,0.0683333333333333,FALSE,0,"L2",12
"V-PCA","Ichino-Yaguchi",0.882769771528998,0.111777387229057,0.879620033826422,0.121376130803275,0.285666666666667,0.057,FALSE,0,"L2",12
"V-PCA","Wasserstein",0.871346807264206,0.127016988869362,0.869943504932495,0.141243717418427,0.279333333333333,0.0626666666666667,FALSE,0,"L2",12
"V-PCA","Centers-Euclidean",0.832118336262449,0.143749267721148,0.831299281391952,0.167967918477618,0.21,0.0463333333333333,FALSE,0,"L2",12
"MR-PCA","Int-Euclidean",0.785714704159344,0.168732278851787,0.789173514007016,0.192288727253635,0.172,0.027,FALSE,0,"L2",12
"MR-PCA","Hausdorff",0.768657293497364,0.173994141769186,0.782596708271906,0.185517962284323,0.156,0.0383333333333333,FALSE,0,"L2",12
"MR-PCA","Ichino-Yaguchi",0.789056824838899,0.167376684241359,0.794192944932815,0.187259108025784,0.167666666666667,0.0316666666666667,FALSE,0,"L2",12
"MR-PCA","Wasserstein",0.811776801405975,0.137587580550674,0.814006603321572,0.158851637965484,0.182333333333333,0.0243333333333333,FALSE,0,"L2",12
"MR-PCA","Centers-Euclidean",0.832120093731693,0.143841827768014,0.83122492359733,0.168134690995776,0.21,0.0473333333333333,FALSE,0,"L2",12
"SPCA","Int-Euclidean",0.901344463971881,0.0898945518453427,0.896637206331193,0.101094131375288,0.329333333333333,0.0566666666666667,FALSE,0,"L2",12
"SPCA","Hausdorff",0.931536028119508,0.0543339191564148,0.924582962776352,0.0643586036691397,0.346333333333333,0.068,FALSE,0,"L2",12
"SPCA","Ichino-Yaguchi",0.883171060339777,0.111281780902168,0.879247240070109,0.122339773924548,0.286,0.0576666666666667,FALSE,0,"L2",12
"SPCA","Wasserstein",0.871714118336262,0.126558875219684,0.869899369696199,0.141434397482408,0.280666666666667,0.0636666666666667,FALSE,0,"L2",12
"SPCA","Centers-Euclidean",0.832120093731693,0.143841827768014,0.83122492359733,0.168134690995776,0.21,0.0473333333333333,FALSE,0,"L2",12
"IMDS","Int-Euclidean",0.501348564733451,-0.0172677211482132,0.489009431912927,-0.0150232435752596,0.0316666666666667,0.003,TRUE,0,"L2",12
"IMDS","Hausdorff",0.58388927943761,-0.108214411247803,0.589054768437004,-0.129200587118848,0.066,-0.00966666666666667,TRUE,0,"L2",12
"IMDS","Ichino-Yaguchi",0.548432923257176,-0.04696309314587,0.551174555481303,-0.0577385177997075,0.0526666666666667,-0.00766666666666667,TRUE,0,"L2",12
"IMDS","Wasserstein",0.536177504393673,-0.0345295840656121,0.535047621657446,-0.0419414576003752,0.0473333333333333,-0.00466666666666667,FALSE,0,"L2",12
"IMDS","Centers-Euclidean",0.509118336262449,-0.00241476274165198,0.506039734915318,0.00899290173251027,0.0286666666666667,-0.000333333333333335,FALSE,0,"L2",12
"Int-UMAP","Int-Euclidean",0.779564147627416,0.0957727006444055,0.771427385492711,0.125586586904228,0.17,0.0213333333333333,FALSE,0,"L2",12
"Int-UMAP","Hausdorff",0.846987111892209,0.0463772700644405,0.857262233676802,0.0360091546572431,0.255333333333333,0.00399999999999999,FALSE,0,"L2",12
"Int-UMAP","Ichino-Yaguchi",0.799093145869947,0.0445764499121265,0.81687800734528,0.0470751137231892,0.240666666666667,0.0133333333333333,FALSE,0,"L2",12
"Int-UMAP","Wasserstein",0.774162272993556,0.0614469830111307,0.794110268700059,0.0627558339984553,0.214666666666667,0.01,FALSE,0,"L2",12
"Int-UMAP","Centers-Euclidean",0.677083772700644,0.0301042765084945,0.684391328590511,0.0335379575467201,0.130333333333333,0.005,FALSE,0,"L2",12
"C-PCA","CR-Euclidean",0.905169302870533,0.0842788517867603,0.90042788412309,0.0967511651723875,0.312,0.0736666666666667,FALSE,0,"L2",12
"V-PCA","CR-Euclidean",0.90530755711775,0.0837328646748682,0.901407652901674,0.0946275585702634,0.311333333333333,0.0763333333333333,FALSE,0,"L2",12
"MR-PCA","CR-Euclidean",0.778054481546573,0.175579379027534,0.786502835576479,0.19222699411085,0.162666666666667,0.0313333333333333,FALSE,0,"L2",12
"SPCA","CR-Euclidean",0.905169302870533,0.0842788517867603,0.90042788412309,0.0967511651723875,0.312,0.0736666666666667,FALSE,0,"L2",12
"IMDS","CR-Euclidean",0.566178090216755,-0.0705120093731693,0.568530018301024,-0.0884200617055093,0.0603333333333333,-0.00266666666666667,FALSE,0,"L2",12
"Int-UMAP","CR-Euclidean",0.818651435266549,0.0419964850615114,0.835401877202137,0.0411895711947617,0.243333333333333,0.00466666666666667,FALSE,0,"L2",12
"C-PCA","Int-Euclidean",0.90486467486819,0.0830814294083188,0.902454365264867,0.0947167225246295,0.303333333333333,0.063,FALSE,0,"L2",13
"C-PCA","Hausdorff",0.938773286467487,0.0468142940831868,0.930806968328834,0.0573945964003124,0.358,0.0663333333333333,FALSE,0,"L2",13
"C-PCA","Ichino-Yaguchi",0.895532513181019,0.0947955477445812,0.891459218467501,0.106455246158067,0.296333333333333,0.067,FALSE,0,"L2",13
"C-PCA","Wasserstein",0.88588107791447,0.111152899824253,0.882053279454233,0.124631720475916,0.289,0.06,FALSE,0,"L2",13
"C-PCA","Centers-Euclidean",0.8453280609256,0.129486818980668,0.844369509673475,0.145941656868303,0.213666666666667,0.0463333333333333,FALSE,0,"L2",13
"V-PCA","Int-Euclidean",0.904481546572935,0.0837445811364969,0.902483437964348,0.0946219812175393,0.301666666666667,0.063,FALSE,0,"L2",13
"V-PCA","Hausdorff",0.938970123022847,0.0464487404803748,0.930786595562712,0.0574659628732225,0.357666666666667,0.0663333333333333,FALSE,0,"L2",13
"V-PCA","Ichino-Yaguchi",0.895779730521383,0.0942940831868776,0.891648772468111,0.106097707605173,0.295,0.0656666666666667,FALSE,0,"L2",13
"V-PCA","Wasserstein",0.886507908611599,0.109941417691857,0.881919446016737,0.12496417859626,0.290333333333333,0.061,FALSE,0,"L2",13
"V-PCA","Centers-Euclidean",0.845735207967194,0.128637375512595,0.844296135936958,0.146162492709757,0.215,0.0456666666666667,FALSE,0,"L2",13
"MR-PCA","Int-Euclidean",0.789149384885764,0.152403046280023,0.792994977005126,0.177217746881526,0.165333333333333,0.0343333333333333,FALSE,0,"L2",13
"MR-PCA","Hausdorff",0.767446397188049,0.179300527240773,0.775924151073337,0.196831535546681,0.144,0.0416666666666667,FALSE,0,"L2",13
"MR-PCA","Ichino-Yaguchi",0.796522554188635,0.154603397773872,0.79868940731301,0.177569233707352,0.163666666666667,0.0306666666666667,FALSE,0,"L2",13
"MR-PCA","Wasserstein",0.822584651435267,0.119182190978324,0.824377263928529,0.138924877372697,0.175,0.0346666666666667,FALSE,0,"L2",13
"MR-PCA","Centers-Euclidean",0.8453280609256,0.129486818980668,0.844369509673475,0.145941656868303,0.213666666666667,0.0463333333333333,FALSE,0,"L2",13
"SPCA","Int-Euclidean",0.90486467486819,0.0830814294083188,0.902454365264867,0.0947167225246295,0.303333333333333,0.063,FALSE,0,"L2",13
"SPCA","Hausdorff",0.938773286467487,0.0468142940831868,0.930806968328834,0.0573945964003124,0.358,0.0663333333333333,FALSE,0,"L2",13
"SPCA","Ichino-Yaguchi",0.895532513181019,0.0947955477445812,0.891459218467501,0.106455246158067,0.296333333333333,0.067,FALSE,0,"L2",13
"SPCA","Wasserstein",0.88588107791447,0.111152899824253,0.882053279454233,0.124631720475916,0.289,0.06,FALSE,0,"L2",13
"SPCA","Centers-Euclidean",0.8453280609256,0.129486818980668,0.844369509673475,0.145941656868303,0.213666666666667,0.0463333333333333,FALSE,0,"L2",13
"IMDS","Int-Euclidean",0.48909841827768,-0.0431271236086702,0.477716775642274,-0.0374061502556939,0.032,-0.00266666666666667,FALSE,0,"L2",13
"IMDS","Hausdorff",0.568732864674868,-0.0802050380785002,0.575236102558812,-0.10943164273379,0.055,-0.00433333333333333,FALSE,0,"L2",13
"IMDS","Ichino-Yaguchi",0.543253075571178,-0.0368681898066785,0.541405743122762,-0.0502179220469391,0.0453333333333333,0.002,FALSE,0,"L2",13
"IMDS","Wasserstein",0.52917633274751,-0.0220785002929116,0.52846600770083,-0.0310547936141537,0.0413333333333333,-0.00133333333333333,FALSE,0,"L2",13
"IMDS","Centers-Euclidean",0.503447568834212,0.00992032806092558,0.499912607657262,0.0145951690883553,0.03,-0.000666666666666666,FALSE,0,"L2",13
"Int-UMAP","Int-Euclidean",0.738387229056825,0.0920808435852372,0.743969860035005,0.121928872095935,0.155333333333333,0.0306666666666667,FALSE,0,"L2",13
"Int-UMAP","Hausdorff",0.82328295254833,0.0435664909197422,0.836042390029972,0.0462977937908544,0.271666666666667,0.0123333333333333,FALSE,0,"L2",13
"Int-UMAP","Ichino-Yaguchi",0.767107205623902,0.0380902167545402,0.787957269617951,0.0454990041976756,0.253333333333333,0.013,FALSE,0,"L2",13
"Int-UMAP","Wasserstein",0.754956063268893,0.0517609841827769,0.773466795254353,0.0564531383393797,0.237,0.0113333333333333,FALSE,0,"L2",13
"Int-UMAP","Centers-Euclidean",0.673140597539543,0.0144077328646749,0.682653533405702,0.00593212639604607,0.145333333333333,-0.00266666666666666,FALSE,0,"L2",13
"C-PCA","CR-Euclidean",0.916176918570592,0.0734317516110135,0.91002243606424,0.0851891379635647,0.320666666666667,0.0606666666666667,FALSE,0,"L2",13
"V-PCA","CR-Euclidean",0.916185705916813,0.0734797891036907,0.909769056454078,0.0856800754946044,0.320333333333333,0.0606666666666666,FALSE,0,"L2",13
"MR-PCA","CR-Euclidean",0.784865260691271,0.169360281195079,0.789079253982634,0.187790103323031,0.159,0.0383333333333333,FALSE,0,"L2",13
"SPCA","CR-Euclidean",0.916176918570592,0.0734317516110135,0.91002243606424,0.0851891379635647,0.320666666666667,0.0606666666666667,FALSE,0,"L2",13
"IMDS","CR-Euclidean",0.552623901581722,-0.0500398359695372,0.557373932715296,-0.0756614612909768,0.05,-0.005,FALSE,0,"L2",13
"Int-UMAP","CR-Euclidean",0.789780316344464,0.042349150556532,0.808722362513189,0.052590318802587,0.264,0.01,FALSE,0,"L2",13
"C-PCA","Int-Euclidean",0.902226713532513,0.0905413005272407,0.90235002977505,0.0944872896076863,0.321666666666667,0.0713333333333333,FALSE,0,"L2",14
"C-PCA","Hausdorff",0.937357937902753,0.049734036321031,0.933080349035124,0.054412060591574,0.37,0.072,FALSE,0,"L2",14
"C-PCA","Ichino-Yaguchi",0.892520796719391,0.105207967193907,0.890612795702936,0.110023258159584,0.313333333333333,0.0656666666666667,FALSE,0,"L2",14
"C-PCA","Wasserstein",0.881197422378442,0.116377270064441,0.881233233591906,0.125064021346538,0.298666666666667,0.0683333333333333,FALSE,0,"L2",14
"C-PCA","Centers-Euclidean",0.840679554774458,0.138877562975981,0.84168522560338,0.152337428151093,0.214666666666667,0.056,FALSE,0,"L2",14
"V-PCA","Int-Euclidean",0.902335090802578,0.0902753368482718,0.902363721385363,0.0943802698345662,0.322333333333333,0.073,FALSE,0,"L2",14
"V-PCA","Hausdorff",0.937471001757469,0.0495172817809022,0.933128611635251,0.0543473906263937,0.370333333333333,0.0723333333333333,FALSE,0,"L2",14
"V-PCA","Ichino-Yaguchi",0.892439953134153,0.105355594610428,0.890649739332066,0.109938004339374,0.313,0.066,FALSE,0,"L2",14
"V-PCA","Wasserstein",0.881228471001757,0.116282366725249,0.881324513808515,0.124902440847899,0.298666666666667,0.068,FALSE,0,"L2",14
"V-PCA","Centers-Euclidean",0.840861159929701,0.138483889865261,0.841853058939247,0.152025535463474,0.215666666666667,0.0576666666666667,FALSE,0,"L2",14
"MR-PCA","Int-Euclidean",0.795958406561219,0.154410076157001,0.802335965880664,0.164815598103915,0.165,0.033,FALSE,0,"L2",14
"MR-PCA","Hausdorff",0.798019917984769,0.148585823081429,0.817908696909029,0.144130179373374,0.178,0.0263333333333333,FALSE,0,"L2",14
"MR-PCA","Ichino-Yaguchi",0.80033626244874,0.15503690685413,0.812171047106908,0.161043700316388,0.171333333333333,0.0396666666666667,FALSE,0,"L2",14
"MR-PCA","Wasserstein",0.821612185120094,0.130910369068541,0.826849894908428,0.144647096959506,0.183666666666667,0.0406666666666667,FALSE,0,"L2",14
"MR-PCA","Centers-Euclidean",0.840679554774458,0.138877562975981,0.84168522560338,0.152337428151093,0.214666666666667,0.056,FALSE,0,"L2",14
"SPCA","Int-Euclidean",0.902226713532513,0.0905413005272407,0.90235002977505,0.0944872896076863,0.321666666666667,0.0713333333333333,FALSE,0,"L2",14
"SPCA","Hausdorff",0.937357937902753,0.049734036321031,0.933080349035124,0.054412060591574,0.37,0.072,FALSE,0,"L2",14
"SPCA","Ichino-Yaguchi",0.892520796719391,0.105207967193907,0.890612795702936,0.110023258159584,0.313333333333333,0.0656666666666667,FALSE,0,"L2",14
"SPCA","Wasserstein",0.881197422378442,0.116377270064441,0.881233233591906,0.125064021346538,0.298666666666667,0.0683333333333333,FALSE,0,"L2",14
"SPCA","Centers-Euclidean",0.840679554774458,0.138877562975981,0.84168522560338,0.152337428151093,0.214666666666667,0.056,FALSE,0,"L2",14
"IMDS","Int-Euclidean",0.434400117164616,-0.100127709431752,0.427504830097993,-0.117196605751781,0.0226666666666667,0.00166666666666667,FALSE,0,"L2",14
"IMDS","Hausdorff",0.576008787346221,-0.0639355594610427,0.575646934536187,-0.072076024859672,0.0553333333333333,0.00266666666666666,FALSE,0,"L2",14
"IMDS","Ichino-Yaguchi",0.546657293497364,-0.0136871704745167,0.546185055427341,-0.0170640772275291,0.048,-0.00233333333333333,FALSE,0,"L2",14
"IMDS","Wasserstein",0.534974223784417,-0.0129244288224957,0.529981887804173,-0.0119608440056047,0.0503333333333333,-0.00066666666666667,FALSE,0,"L2",14
"IMDS","Centers-Euclidean",0.50505330990041,-0.00833509080257755,0.498878846174217,-0.0026587530586783,0.0386666666666667,-0.001,FALSE,0,"L2",14
"Int-UMAP","Int-Euclidean",0.744099589923843,0.0608670181605154,0.742531299111753,0.0920544308482719,0.166,0.01,FALSE,0,"L2",14
"Int-UMAP","Hausdorff",0.807466900995899,0.0208834212067956,0.819223319475155,0.0221548124509602,0.26,0.0113333333333333,FALSE,0,"L2",14
"Int-UMAP","Ichino-Yaguchi",0.758039835969537,0.0105002929115406,0.776250676443998,0.0214194984435455,0.234666666666667,0.00533333333333333,FALSE,0,"L2",14
"Int-UMAP","Wasserstein",0.739767428236673,0.0181405975395431,0.755618227980011,0.0220318435676144,0.218666666666667,0.0136666666666667,FALSE,0,"L2",14
"Int-UMAP","Centers-Euclidean",0.670830697129467,-0.00589103690685411,0.670018938896746,-0.00938905497108239,0.136,-0.006,FALSE,0,"L2",14
"C-PCA","CR-Euclidean",0.913537785588752,0.0780187463386057,0.91114638547475,0.0849016763222571,0.336,0.0763333333333333,FALSE,0,"L2",14
"V-PCA","CR-Euclidean",0.913584651435267,0.0779039250146456,0.911109800312964,0.0849213881882016,0.336666666666667,0.0766666666666667,FALSE,0,"L2",14
"MR-PCA","CR-Euclidean",0.792549502050381,0.160934973637961,0.809625717874993,0.156953888818014,0.169333333333333,0.0253333333333333,FALSE,0,"L2",14
"SPCA","CR-Euclidean",0.913537785588752,0.0780187463386057,0.91114638547475,0.0849016763222571,0.336,0.0763333333333333,FALSE,0,"L2",14
"IMDS","CR-Euclidean",0.558625659050967,-0.0412185120093732,0.558936523339602,-0.0446464337565398,0.0503333333333333,0.00266666666666667,FALSE,0,"L2",14
"Int-UMAP","CR-Euclidean",0.77871704745167,0.0131435266549502,0.795643758991428,0.0200947336311299,0.248666666666667,0.00566666666666667,FALSE,0,"L2",14
"C-PCA","Int-Euclidean",0.882462214411248,0.110440538957235,0.879948216436902,0.121018216128329,0.298,0.0606666666666667,FALSE,0,"L2",15
"C-PCA","Hausdorff",0.931730521382542,0.0513719976567076,0.92554859243614,0.0598932488854889,0.357333333333333,0.0483333333333333,FALSE,0,"L2",15
"C-PCA","Ichino-Yaguchi",0.882173989455185,0.100985354422964,0.880013282481632,0.108419398502543,0.296,0.0416666666666667,FALSE,0,"L2",15
"C-PCA","Wasserstein",0.872134153485647,0.120975981253661,0.87215647352876,0.128945072824138,0.29,0.0476666666666667,FALSE,0,"L2",15
"C-PCA","Centers-Euclidean",0.831408904510838,0.138531927357938,0.833266969283724,0.154660744816846,0.222666666666667,0.046,FALSE,0,"L2",15
"V-PCA","Int-Euclidean",0.882519039250147,0.110476859988284,0.879458487869603,0.122180809393165,0.298333333333333,0.061,FALSE,0,"L2",15
"V-PCA","Hausdorff",0.931683655536028,0.0515664909197423,0.925295829973182,0.0603360642864742,0.356666666666667,0.051,FALSE,0,"L2",15
"V-PCA","Ichino-Yaguchi",0.882205623901582,0.101107205623902,0.880207101245762,0.108241830513876,0.296,0.0426666666666667,FALSE,0,"L2",15
"V-PCA","Wasserstein",0.872040421792619,0.121245459871119,0.872313029343814,0.128786702412078,0.292,0.0483333333333333,FALSE,0,"L2",15
"V-PCA","Centers-Euclidean",0.830957234915056,0.139432923257176,0.832775829874929,0.155691121201417,0.221666666666667,0.0456666666666667,FALSE,0,"L2",15
"MR-PCA","Int-Euclidean",0.779344463971881,0.155509080257762,0.786588605221219,0.173271999340482,0.160333333333333,0.0293333333333333,FALSE,0,"L2",15
"MR-PCA","Hausdorff",0.778059753954306,0.158308142940832,0.796482916459608,0.155558093739748,0.172666666666667,0.0226666666666667,FALSE,0,"L2",15
"MR-PCA","Ichino-Yaguchi",0.787431165787932,0.161081429408319,0.797826187244611,0.169513205952308,0.175666666666667,0.0363333333333333,FALSE,0,"L2",15
"MR-PCA","Wasserstein",0.811010544815466,0.124715875805507,0.81753340309246,0.135376712334025,0.182333333333333,0.0336666666666667,FALSE,0,"L2",15
"MR-PCA","Centers-Euclidean",0.831408904510838,0.138531927357938,0.833266969283724,0.154660744816846,0.222666666666667,0.046,FALSE,0,"L2",15
"SPCA","Int-Euclidean",0.882462214411248,0.110440538957235,0.879948216436902,0.121018216128329,0.298,0.0606666666666667,FALSE,0,"L2",15
"SPCA","Hausdorff",0.931730521382542,0.0513719976567076,0.92554859243614,0.0598932488854889,0.357333333333333,0.0483333333333333,FALSE,0,"L2",15
"SPCA","Ichino-Yaguchi",0.882173989455185,0.100985354422964,0.880013282481632,0.108419398502543,0.296,0.0416666666666667,FALSE,0,"L2",15
"SPCA","Wasserstein",0.872134153485647,0.120975981253661,0.87215647352876,0.128945072824138,0.29,0.0476666666666667,FALSE,0,"L2",15
"SPCA","Centers-Euclidean",0.831408904510838,0.138531927357938,0.833266969283724,0.154660744816846,0.222666666666667,0.046,FALSE,0,"L2",15
"IMDS","Int-Euclidean",0.518508494434681,-0.0544557703573521,0.506960691253995,-0.0516882614456627,0.0343333333333333,0.004,FALSE,0,"L2",15
"IMDS","Hausdorff",0.561059168131224,-0.0985588752196838,0.57120073357617,-0.128133726895168,0.0593333333333333,-0.00466666666666667,TRUE,0,"L2",15
"IMDS","Ichino-Yaguchi",0.533034563561804,-0.0657691857059168,0.540139819151306,-0.0798598553879791,0.052,0,FALSE,0,"L2",15
"IMDS","Wasserstein",0.523146455770357,-0.0487861745752782,0.527621239105701,-0.0599744528690667,0.0526666666666667,-0.00333333333333333,FALSE,0,"L2",15
"IMDS","Centers-Euclidean",0.506241359109549,-0.00658699472759228,0.504829487754003,-0.0115592669335138,0.0366666666666667,0.001,FALSE,0,"L2",15
"Int-UMAP","Int-Euclidean",0.796997656707674,0.0993731693028705,0.792926192725247,0.120784182240806,0.157333333333333,0.0283333333333333,FALSE,0,"L2",15
"Int-UMAP","Hausdorff",0.874281780902168,0.0319496192149971,0.879539913688432,0.0376834320385063,0.283333333333333,0.025,FALSE,0,"L2",15
"Int-UMAP","Ichino-Yaguchi",0.811376684241359,0.0364686584651435,0.829343102067397,0.0410366169402609,0.258,0.00533333333333333,FALSE,0,"L2",15
"Int-UMAP","Wasserstein",0.792866432337434,0.0568447568834213,0.811809870148851,0.0604072219732653,0.245666666666667,0.0133333333333333,FALSE,0,"L2",15
"Int-UMAP","Centers-Euclidean",0.696944346807264,0.0286795547744582,0.70114139840337,0.0332586001842537,0.145333333333333,-0.00233333333333333,FALSE,0,"L2",15
"C-PCA","CR-Euclidean",0.90509021675454,0.0765424721734036,0.901624329140263,0.0865965068547093,0.322333333333333,0.0533333333333333,FALSE,0,"L2",15
"V-PCA","CR-Euclidean",0.904953134153486,0.076870533099004,0.902072056388218,0.0859084782976808,0.321,0.0513333333333333,FALSE,0,"L2",15
"MR-PCA","CR-Euclidean",0.781362624487405,0.165047451669596,0.793794513469238,0.167711931343755,0.174,0.0326666666666667,FALSE,0,"L2",15
"SPCA","CR-Euclidean",0.90509021675454,0.0765424721734036,0.901624329140263,0.0865965068547093,0.322333333333333,0.0533333333333333,FALSE,0,"L2",15
"IMDS","CR-Euclidean",0.545064440538957,-0.0776367896895137,0.554725008723729,-0.0971096954593472,0.0563333333333333,0.001,TRUE,0,"L2",15
"Int-UMAP","CR-Euclidean",0.839746338605741,0.03393438781488,0.852660006542989,0.0435359387691721,0.270666666666667,0.00899999999999999,FALSE,0,"L2",15
"C-PCA","Int-Euclidean",0.89713942589338,0.0870919742237845,0.894150474612299,0.102321744629092,0.314333333333333,0.069,FALSE,0,"L2",16
"C-PCA","Hausdorff",0.932981253661394,0.0539648506151142,0.926648912170588,0.063172974847567,0.361666666666667,0.0466666666666667,FALSE,0,"L2",16
"C-PCA","Ichino-Yaguchi",0.884884007029877,0.10580316344464,0.881551348412911,0.116299972228376,0.311,0.0476666666666667,FALSE,0,"L2",16
