"scenario","replication","Method","Metric","space","anchor","block_id","block_size","candidate_ids","min_within_block_gap","max_within_block_gap","classification"
"ScenarioI",46,"IMDS","Hausdorff","low",275,217,2,"86;87",9.41434430412613e-15,9.41434430412613e-15,"tolerance_near_tie"
"ScenarioI",46,"IMDS","Ichino-Yaguchi","low",107,80,2,"86;291",3.90312782094782e-17,3.90312782094782e-17,"tolerance_near_tie"
"ScenarioI",46,"IMDS","Wasserstein","low",1,173,2,"293;294",2.01172412062078e-13,2.01172412062078e-13,"tolerance_near_tie"
"ScenarioI",46,"IMDS","Wasserstein","low",1,174,2,"291;86",1.31894495325469e-13,1.31894495325469e-13,"tolerance_near_tie"
"ScenarioI",46,"IMDS","Wasserstein","low",2,187,2,"291;86",3.36064509554035e-13,3.36064509554035e-13,"tolerance_near_tie"
"ScenarioI",46,"IMDS","Centers-Euclidean","low",1,144,2,"291;294",1.36179956200522e-12,1.36179956200522e-12,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Int-Euclidean","low",1,51,2,"89;107",8.41549052665869e-13,8.41549052665869e-13,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Int-Euclidean","low",1,54,2,"284;71",7.74047492768659e-13,7.74047492768659e-13,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Int-Euclidean","low",1,57,3,"135;130;84",1.02495789633394e-12,2.53863596810788e-12,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Int-Euclidean","low",1,58,2,"95;73",4.72288874675542e-13,4.72288874675542e-13,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Int-Euclidean","low",2,46,3,"75;135;130",2.70838906857307e-13,6.81343870212459e-13,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Int-Euclidean","low",2,47,3,"73;84;95",3.05311331771918e-14,2.06779038336435e-13,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Int-Euclidean","low",253,49,2,"284;71",1.95590071916385e-15,1.95590071916385e-15,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Hausdorff","low",1,235,3,"85;131;287",8.58868531850021e-13,1.84652293455656e-12,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Hausdorff","low",2,245,2,"93;165",2.49578135935735e-13,2.49578135935735e-13,"tolerance_near_tie"
"ScenarioI",47,"IMDS","Ichino-Yaguchi","low",300,293,2,"179;284",2.27151630838307e-13,2.27151630838307e-13,"tolerance_near_tie"
"ScenarioI",48,"IMDS","Int-Euclidean","low",1,51,3,"113;114;109",7.21644966006352e-14,1.14619425062301e-12,"tolerance_near_tie"
"ScenarioI",48,"IMDS","Int-Euclidean","low",1,52,2,"101;70",1.03472785895065e-12,1.03472785895065e-12,"tolerance_near_tie"
"ScenarioI",48,"IMDS","Int-Euclidean","low",2,51,4,"70;113;114;109",8.73745520379998e-14,5.40900657597376e-13,"tolerance_near_tie"
"ScenarioI",48,"IMDS","Hausdorff","low",1,218,2,"127;110",2.54107845876206e-12,2.54107845876206e-12,"tolerance_near_tie"
"ScenarioI",48,"IMDS","Hausdorff","low",2,217,2,"127;110",2.8688162956314e-13,2.8688162956314e-13,"tolerance_near_tie"
"ScenarioI",48,"IMDS","Hausdorff","low",2,218,2,"123;112",8.28670465580217e-13,8.28670465580217e-13,"tolerance_near_tie"
"ScenarioI",49,"IMDS","Int-Euclidean","low",300,54,3,"132;185;131",2.59570143157362e-13,1.0449419107772e-12,"tolerance_near_tie"
"ScenarioI",49,"IMDS","Int-Euclidean","low",300,55,2,"182;74",5.87307980026708e-13,5.87307980026708e-13,"tolerance_near_tie"
"ScenarioI",50,"IMDS","Int-Euclidean","low",1,72,2,"121;105",4.88498130835069e-15,4.88498130835069e-15,"tolerance_near_tie"
"ScenarioI",50,"IMDS","Int-Euclidean","low",1,81,2,"173;93",6.83675338564171e-13,6.83675338564171e-13,"tolerance_near_tie"
"ScenarioI",50,"IMDS","Int-Euclidean","low",2,64,2,"121;112",3.20521387209283e-13,3.20521387209283e-13,"tolerance_near_tie"
"ScenarioI",50,"IMDS","Int-Euclidean","low",300,55,2,"120;105",5.02264896340421e-13,5.02264896340421e-13,"tolerance_near_tie"
"ScenarioI",50,"IMDS","Hausdorff","low",300,253,2,"78;85",2.22710738739806e-12,2.22710738739806e-12,"tolerance_near_tie"
"ScenarioI",50,"IMDS","Centers-Euclidean","low",1,167,2,"101;173",1.20570220474292e-13,1.20570220474292e-13,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Int-Euclidean","low",1,51,4,"94;122;105;117",6.32160990221564e-13,3.25717230964528e-12,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Int-Euclidean","low",2,45,2,"95;94",1.71418435002124e-13,1.71418435002124e-13,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Int-Euclidean","low",300,58,2,"126;122",2.02948768901479e-13,2.02948768901479e-13,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Int-Euclidean","low",300,59,2,"105;112",5.60662627435704e-13,5.60662627435704e-13,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Hausdorff","low",1,249,5,"119;117;102;129;116",7.34079463882154e-13,5.88507020893303e-12,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Hausdorff","low",2,253,2,"117;111",5.33462163332388e-13,5.33462163332388e-13,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Hausdorff","low",2,255,5,"96;129;116;102;119",2.24265050974282e-14,3.12527781431982e-13,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Hausdorff","low",155,248,2,"105;117",6.18810558350447e-14,6.18810558350447e-14,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Hausdorff","low",256,244,2,"117;94",1.03597685985335e-14,1.03597685985335e-14,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Hausdorff","low",300,228,2,"273;173",4.07673894642357e-13,4.07673894642357e-13,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Hausdorff","low",300,247,2,"69;266",2.02060590481778e-12,2.02060590481778e-12,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Wasserstein","low",1,178,2,"294;126",1.95621296938953e-12,1.95621296938953e-12,"tolerance_near_tie"
"ScenarioI",51,"IMDS","Centers-Euclidean","low",2,149,3,"122;105;117",5.1458837191376e-14,1.32283073384087e-13,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Int-Euclidean","low",2,38,2,"82;75",2.22710738739806e-13,2.22710738739806e-13,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Int-Euclidean","low",299,49,2,"93;124",5.21804821573824e-14,5.21804821573824e-14,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Int-Euclidean","low",300,56,6,"92;83;87;90;84;81",3.29736238313671e-13,2.1334045641197e-12,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Hausdorff","low",1,255,2,"72;82",2.52153853352866e-12,2.52153853352866e-12,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Hausdorff","low",171,214,2,"93;124",3.29458682557515e-14,3.29458682557515e-14,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Hausdorff","low",300,228,2,"72;66",2.05480077397624e-12,2.05480077397624e-12,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Hausdorff","low",300,229,2,"88;99",1.97886151909188e-12,1.97886151909188e-12,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Hausdorff","low",300,230,7,"82;78;73;124;93;81;79",9.9475983006414e-14,7.40207894978084e-12,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Hausdorff","low",300,240,2,"65;144",1.40110145707695e-12,1.40110145707695e-12,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Ichino-Yaguchi","low",1,295,2,"82;75",1.79767312147305e-12,1.79767312147305e-12,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Centers-Euclidean","low",1,151,2,"72;81",6.17950135506362e-13,6.17950135506362e-13,"tolerance_near_tie"
"ScenarioI",52,"IMDS","Centers-Euclidean","low",2,158,2,"72;81",1.68753899743024e-13,1.68753899743024e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Int-Euclidean","low",1,49,4,"171;74;137;76",1.83408843668076e-13,1.14197540312944e-12,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Int-Euclidean","low",2,44,2,"171;80",6.96109836439973e-14,6.96109836439973e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Int-Euclidean","low",2,45,3,"76;74;137",5.02931030155196e-14,2.85049761572509e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Int-Euclidean","low",213,26,2,"76;137",1.87350135405495e-14,1.87350135405495e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Int-Euclidean","low",300,50,4,"73;74;137;75",8.65973959207622e-14,6.58140208997793e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Hausdorff","low",1,254,3,"179;74;137",3.01980662698043e-13,1.12310161171081e-12,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Hausdorff","low",2,258,2,"92;96",3.22741833258533e-13,3.22741833258533e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Hausdorff","low",2,261,3,"179;74;137",4.08562073062058e-14,8.47655279301307e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Hausdorff","low",151,259,2,"74;137",5.27494714575028e-14,5.27494714575028e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Hausdorff","low",300,255,2,"74;137",7.31414928623053e-13,7.31414928623053e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Ichino-Yaguchi","low",1,298,2,"137;74",3.26405569239796e-14,3.26405569239796e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Ichino-Yaguchi","low",2,296,2,"137;74",2.98094882111855e-14,2.98094882111855e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Ichino-Yaguchi","low",213,291,2,"137;74",3.15233950054505e-14,3.15233950054505e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Ichino-Yaguchi","low",214,294,2,"137;74",3.10446113260809e-14,3.10446113260809e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Ichino-Yaguchi","low",237,229,2,"137;74",8.19830314746639e-15,8.19830314746639e-15,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Ichino-Yaguchi","low",300,297,2,"137;74",1.90958360235527e-14,1.90958360235527e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Wasserstein","low",1,185,2,"74;137",2.91322521661641e-13,2.91322521661641e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Wasserstein","low",2,210,2,"74;137",5.35127497869325e-14,5.35127497869325e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Wasserstein","low",300,207,2,"74;137",5.93081139754759e-13,5.93081139754759e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Centers-Euclidean","low",1,160,2,"74;137",3.512745649914e-13,3.512745649914e-13,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Centers-Euclidean","low",2,160,2,"74;137",7.38853422888042e-14,7.38853422888042e-14,"tolerance_near_tie"
"ScenarioI",53,"IMDS","Centers-Euclidean","low",300,149,2,"74;137",7.50732809251531e-13,7.50732809251531e-13,"tolerance_near_tie"
"ScenarioI",54,"IMDS","Int-Euclidean","low",300,51,2,"121;120",5.24913446042774e-13,5.24913446042774e-13,"tolerance_near_tie"
"ScenarioI",55,"IMDS","Int-Euclidean","low",300,48,2,"99;112",1.05870867628255e-12,1.05870867628255e-12,"tolerance_near_tie"
"ScenarioI",55,"IMDS","Int-Euclidean","low",300,50,2,"105;94",1.16129328375791e-13,1.16129328375791e-13,"tolerance_near_tie"
"ScenarioI",55,"IMDS","Hausdorff","low",201,223,2,"81;78",3.45140582780346e-14,3.45140582780346e-14,"tolerance_near_tie"
"ScenarioI",55,"IMDS","Hausdorff","low",300,242,2,"105;178",6.81676937119846e-13,6.81676937119846e-13,"tolerance_near_tie"
"ScenarioI",57,"IMDS","Int-Euclidean","low",1,58,2,"298;293",4.37205827097387e-13,4.37205827097387e-13,"tolerance_near_tie"
"ScenarioI",57,"IMDS","Hausdorff","low",1,233,2,"292;298",6.22168982999938e-13,6.22168982999938e-13,"tolerance_near_tie"
"ScenarioI",57,"IMDS","Hausdorff","low",2,232,2,"298;120",2.50577336657898e-13,2.50577336657898e-13,"tolerance_near_tie"
"ScenarioI",57,"IMDS","Hausdorff","low",300,269,2,"298;295",1.0600409439121e-12,1.0600409439121e-12,"tolerance_near_tie"
"ScenarioI",57,"IMDS","Centers-Euclidean","low",300,157,2,"191;291",2.52020626589911e-13,2.52020626589911e-13,"tolerance_near_tie"
"ScenarioI",59,"IMDS","Int-Euclidean","low",1,55,2,"74;89",1.36424205265939e-12,1.36424205265939e-12,"tolerance_near_tie"
"ScenarioI",59,"IMDS","Int-Euclidean","low",1,57,3,"132;91;65",1.55320201145059e-12,3.22875060021488e-12,"tolerance_near_tie"
"ScenarioI",59,"IMDS","Int-Euclidean","low",2,44,2,"73;74",2.12607709215717e-14,2.12607709215717e-14,"tolerance_near_tie"
"ScenarioI",59,"IMDS","Hausdorff","low",1,247,3,"181;132;89",1.50546242139171e-13,8.58424442640171e-13,"tolerance_near_tie"
"ScenarioI",59,"IMDS","Hausdorff","low",1,248,2,"177;68",2.67474931092693e-12,2.67474931092693e-12,"tolerance_near_tie"
"ScenarioI",59,"IMDS","Hausdorff","low",2,249,3,"70;89;181",1.68531855138099e-13,3.76587649952853e-13,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Int-Euclidean","low",300,46,3,"87;86;108",2.92654789291191e-13,1.33471012020436e-12,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Hausdorff","low",300,242,3,"185;124;186",2.08588701866574e-12,4.20596890648994e-12,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Ichino-Yaguchi","low",1,284,2,"168;182",2.18713935851156e-13,2.18713935851156e-13,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Ichino-Yaguchi","low",2,288,2,"184;292",1.64313007644523e-13,1.64313007644523e-13,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Wasserstein","low",1,191,2,"182;196",6.69242439244044e-13,6.69242439244044e-13,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Wasserstein","low",1,193,2,"167;286",9.45910016980633e-13,9.45910016980633e-13,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Centers-Euclidean","low",1,162,2,"195;296",1.60715885044738e-12,1.60715885044738e-12,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Centers-Euclidean","low",2,164,2,"185;287",3.17690318496489e-13,3.17690318496489e-13,"tolerance_near_tie"
"ScenarioI",60,"IMDS","Centers-Euclidean","low",300,144,2,"185;195",5.39568389967826e-14,5.39568389967826e-14,"tolerance_near_tie"
"ScenarioI",61,"IMDS","Int-Euclidean","low",1,44,2,"65;104",1.34670052887031e-12,1.34670052887031e-12,"tolerance_near_tie"
"ScenarioI",61,"IMDS","Int-Euclidean","low",300,58,2,"124;88",8.01358979174438e-13,8.01358979174438e-13,"tolerance_near_tie"
"ScenarioI",61,"IMDS","Hausdorff","low",1,246,2,"132;134",1.81765713591631e-12,1.81765713591631e-12,"tolerance_near_tie"
"ScenarioI",61,"IMDS","Hausdorff","low",1,250,2,"104;84",3.46034312315169e-12,3.46034312315169e-12,"tolerance_near_tie"
"ScenarioI",61,"IMDS","Hausdorff","low",2,252,2,"84;168",5.04707386994596e-13,5.04707386994596e-13,"tolerance_near_tie"
"ScenarioI",61,"IMDS","Hausdorff","low",300,253,2,"109;134",1.15640830244956e-12,1.15640830244956e-12,"tolerance_near_tie"
"ScenarioI",61,"IMDS","Ichino-Yaguchi","low",300,296,2,"65;167",1.90958360235527e-13,1.90958360235527e-13,"tolerance_near_tie"
"ScenarioI",61,"IMDS","Centers-Euclidean","low",2,141,2,"293;134",2.9259927813996e-13,2.9259927813996e-13,"tolerance_near_tie"
"ScenarioI",62,"IMDS","Int-Euclidean","low",299,35,2,"134;119",2.47440956613332e-14,2.47440956613332e-14,"tolerance_near_tie"
"ScenarioI",62,"IMDS","Int-Euclidean","low",300,54,2,"195;190",1.08735243031788e-12,1.08735243031788e-12,"tolerance_near_tie"
"ScenarioI",62,"IMDS","Hausdorff","low",213,253,2,"119;134",8.07132138902489e-14,8.07132138902489e-14,"tolerance_near_tie"
"ScenarioI",62,"IMDS","Hausdorff","low",214,253,2,"119;134",8.04911692853238e-14,8.04911692853238e-14,"tolerance_near_tie"
"ScenarioI",62,"IMDS","Hausdorff","low",249,224,2,"184;85",2.48655263046516e-14,2.48655263046516e-14,"tolerance_near_tie"
"ScenarioI",62,"IMDS","Hausdorff","low",249,225,2,"119;134",1.43808576158477e-14,1.43808576158477e-14,"tolerance_near_tie"
"ScenarioI",62,"IMDS","Hausdorff","low",300,252,2,"183;118",2.18713935851156e-12,2.18713935851156e-12,"tolerance_near_tie"
"ScenarioI",62,"IMDS","Hausdorff","low",300,253,4,"184;85;119;134",5.28466159721575e-14,3.36530803224377e-12,"tolerance_near_tie"
"ScenarioI",63,"IMDS","Hausdorff","low",1,246,2,"189;286",3.08109093793973e-12,3.08109093793973e-12,"tolerance_near_tie"
"ScenarioI",63,"IMDS","Hausdorff","low",300,246,2,"189;101",1.78967951569575e-12,1.78967951569575e-12,"tolerance_near_tie"
"ScenarioI",64,"IMDS","Int-Euclidean","low",151,53,2,"73;107",1.90264470845136e-14,1.90264470845136e-14,"tolerance_near_tie"
"ScenarioI",64,"IMDS","Hausdorff","low",1,235,2,"138;93",3.530509218308e-13,3.530509218308e-13,"tolerance_near_tie"
"ScenarioI",64,"IMDS","Hausdorff","low",1,236,3,"147;107;73",6.34159391665889e-13,3.75566244770198e-12,"tolerance_near_tie"
"ScenarioI",64,"IMDS","Hausdorff","low",2,238,7,"78;138;72;93;147;73;107",4.06341627012807e-14,2.18058904266627e-12,"tolerance_near_tie"
"ScenarioI",64,"IMDS","Hausdorff","low",3,211,2,"73;107",1.64668625957098e-15,1.64668625957098e-15,"tolerance_near_tie"
"ScenarioI",65,"IMDS","Int-Euclidean","low",1,67,2,"117;77",1.26632038188745e-12,1.26632038188745e-12,"tolerance_near_tie"
"ScenarioI",65,"IMDS","Int-Euclidean","low",1,68,3,"164;83;119",8.56426041195846e-13,1.86051174466684e-12,"tolerance_near_tie"
"ScenarioI",65,"IMDS","Int-Euclidean","low",2,70,3,"164;83;119",2.00617300549766e-13,6.16284800969424e-13,"tolerance_near_tie"
"ScenarioI",65,"IMDS","Hausdorff","low",1,236,3,"104;115;85",2.92299517923311e-12,5.96678262354544e-12,"tolerance_near_tie"
"ScenarioI",65,"IMDS","Hausdorff","low",2,239,2,"115;85",2.95430346852754e-13,2.95430346852754e-13,"tolerance_near_tie"
"ScenarioI",66,"IMDS","Int-Euclidean","low",1,49,2,"176;136",2.50466314355435e-13,2.50466314355435e-13,"tolerance_near_tie"
"ScenarioI",66,"IMDS","Hausdorff","low",300,239,2,"67;119",8.13571432445315e-13,8.13571432445315e-13,"tolerance_near_tie"
"ScenarioI",66,"IMDS","Hausdorff","low",300,242,2,"171;108",1.68753899743024e-14,1.68753899743024e-14,"tolerance_near_tie"
"ScenarioI",66,"IMDS","Ichino-Yaguchi","low",1,298,2,"176;111",9.69446745102687e-13,9.69446745102687e-13,"tolerance_near_tie"
"ScenarioI",66,"IMDS","Ichino-Yaguchi","low",300,297,2,"176;111",2.86659584958215e-13,2.86659584958215e-13,"tolerance_near_tie"
"ScenarioI",67,"IMDS","Int-Euclidean","low",1,70,2,"69;168",1.53632662147629e-12,1.53632662147629e-12,"tolerance_near_tie"
"ScenarioI",67,"IMDS","Hausdorff","low",1,227,3,"77;69;84",4.31210622764411e-13,1.63913327355658e-12,"tolerance_near_tie"
"ScenarioI",67,"IMDS","Hausdorff","low",2,226,3,"77;84;69",1.53432822003197e-13,5.29354338141275e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Int-Euclidean","low",1,54,2,"72;93",2.88435941797616e-13,2.88435941797616e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Int-Euclidean","low",1,67,2,"296;277",3.83693077310454e-13,3.83693077310454e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Int-Euclidean","low",2,39,2,"93;91",2.86104473445903e-13,2.86104473445903e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Int-Euclidean","low",300,52,2,"72;88",1.10156328503308e-12,1.10156328503308e-12,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Int-Euclidean","low",300,57,2,"168;141",4.24327240011735e-13,4.24327240011735e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Int-Euclidean","low",300,58,2,"65;269",6.81676937119846e-14,6.81676937119846e-14,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Hausdorff","low",1,253,2,"103;72",1.74793512996985e-12,1.74793512996985e-12,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Hausdorff","low",2,261,2,"65;72",4.06119582407882e-13,4.06119582407882e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Hausdorff","low",2,266,2,"115;106",7.35522753814166e-13,7.35522753814166e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Hausdorff","low",151,257,2,"138;65",1.15574216863479e-13,1.15574216863479e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Hausdorff","low",299,223,2,"268;187",9.94482274307984e-14,9.94482274307984e-14,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Wasserstein","low",2,216,2,"103;67",4.52693438290908e-13,4.52693438290908e-13,"tolerance_near_tie"
"ScenarioI",68,"IMDS","Centers-Euclidean","low",151,162,2,"272;269",4.77812234223052e-14,4.77812234223052e-14,"tolerance_near_tie"
"ScenarioI",69,"IMDS","Int-Euclidean","low",1,74,3,"162;140;128",1.48747680839278e-12,3.12572190352967e-12,"tolerance_near_tie"
"ScenarioI",69,"IMDS","Int-Euclidean","low",1,76,2,"123;68",1.53388413082212e-12,1.53388413082212e-12,"tolerance_near_tie"
"ScenarioI",69,"IMDS","Int-Euclidean","low",2,70,2,"77;109",3.18689519218651e-13,3.18689519218651e-13,"tolerance_near_tie"
"ScenarioI",69,"IMDS","Int-Euclidean","low",2,72,2,"140;88",1.13298259662997e-13,1.13298259662997e-13,"tolerance_near_tie"
"ScenarioI",69,"IMDS","Int-Euclidean","low",2,77,2,"169;196",2.13051798425568e-13,2.13051798425568e-13,"tolerance_near_tie"
"ScenarioI",69,"IMDS","Hausdorff","low",1,228,8,"69;133;130;89;172;164;136;108",3.48610029732299e-13,1.15725207194828e-11,"tolerance_near_tie"
"ScenarioI",69,"IMDS","Hausdorff","low",2,235,7,"133;69;130;172;136;89;164",4.44089209850063e-16,1.73550063209404e-12,"tolerance_near_tie"
"ScenarioI",69,"IMDS","Hausdorff","low",151,231,2,"133;69",9.26342336171615e-14,9.26342336171615e-14,"tolerance_near_tie"
"ScenarioI",71,"IMDS","Int-Euclidean","low",1,75,3,"86;174;70",5.80202552669107e-13,1.67821312402339e-12,"tolerance_near_tie"
"ScenarioI",71,"IMDS","Int-Euclidean","low",2,73,2,"92;174",6.60027588139656e-14,6.60027588139656e-14,"tolerance_near_tie"
"ScenarioI",71,"IMDS","Hausdorff","low",1,221,2,"176;189",5.20472553944273e-13,5.20472553944273e-13,"tolerance_near_tie"
"ScenarioI",71,"IMDS","Hausdorff","low",1,227,5,"171;167;118;101;78",6.31494856406789e-13,8.41726688349809e-12,"tolerance_near_tie"
"ScenarioI",71,"IMDS","Hausdorff","low",1,228,2,"123;168",2.91056068135731e-12,2.91056068135731e-12,"tolerance_near_tie"
"ScenarioI",71,"IMDS","Hausdorff","low",1,234,2,"87;275",2.71960232112178e-12,2.71960232112178e-12,"tolerance_near_tie"
"ScenarioI",71,"IMDS","Hausdorff","low",2,229,2,"171;167",2.3081536681957e-13,2.3081536681957e-13,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Int-Euclidean","low",1,63,2,"179;81",1.33781874467331e-12,1.33781874467331e-12,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Int-Euclidean","low",1,65,2,"84;192",1.30695454458873e-12,1.30695454458873e-12,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Int-Euclidean","low",1,75,2,"175;295",1.01696429055664e-12,1.01696429055664e-12,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Int-Euclidean","low",2,58,3,"81;111;84",9.67559365960824e-14,2.8066438062524e-13,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Int-Euclidean","low",272,56,2,"106;166",2.18228213277882e-15,2.18228213277882e-15,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Hausdorff","low",1,231,2,"190;174",1.07203135257805e-12,1.07203135257805e-12,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Hausdorff","low",1,235,2,"108;71",2.08677519708544e-12,2.08677519708544e-12,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Hausdorff","low",1,236,3,"167;106;133",4.32542890393961e-13,1.19060317160802e-12,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Hausdorff","low",2,239,2,"108;71",1.15352172258554e-13,1.15352172258554e-13,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Hausdorff","low",2,240,3,"106;133;76",3.29847260616134e-13,7.55950857467269e-13,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Ichino-Yaguchi","low",36,228,2,"167;192",1.64907150435045e-16,1.64907150435045e-16,"tolerance_near_tie"
"ScenarioI",72,"IMDS","Wasserstein","low",300,172,2,"191;127",2.33368879776208e-13,2.33368879776208e-13,"tolerance_near_tie"
"ScenarioI",73,"IMDS","Int-Euclidean","low",2,73,3,"87;143;90",1.15074616502397e-13,3.85025344940004e-13,"tolerance_near_tie"
"ScenarioI",73,"IMDS","Int-Euclidean","low",152,71,2,"116;67",3.21409565628983e-14,3.21409565628983e-14,"tolerance_near_tie"
"ScenarioI",73,"IMDS","Hausdorff","low",1,233,2,"133;85",2.64543942307682e-12,2.64543942307682e-12,"tolerance_near_tie"
"ScenarioI",73,"IMDS","Hausdorff","low",2,238,2,"94;135",4.37871960912162e-13,4.37871960912162e-13,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",1,58,2,"70;71",1.56785695537565e-12,1.56785695537565e-12,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",1,60,4,"93;72;193;132",7.00772773143399e-13,4.11404244005098e-12,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",1,62,2,"75;90",3.23296944770846e-13,3.23296944770846e-13,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",1,65,2,"88;69",1.82653892011331e-12,1.82653892011331e-12,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",1,66,2,"292;293",7.53619389115556e-13,7.53619389115556e-13,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",1,71,2,"94;65",4.73399097700167e-13,4.73399097700167e-13,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",2,54,3,"93;70;79",4.91273688396632e-14,4.2588155224621e-13,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",2,56,3,"84;132;90",4.64628335805628e-14,4.02955446787701e-13,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Int-Euclidean","low",2,59,2,"88;193",3.93296506473462e-13,3.93296506473462e-13,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Hausdorff","low",1,243,4,"67;72;195;187",4.80948614267618e-13,5.61195534487524e-12,"tolerance_near_tie"
"ScenarioI",74,"IMDS","Hausdorff","low",1,244,2,"169;66",2.17603712826531e-14,2.17603712826531e-14,"tolerance_near_tie"
