"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","Q_TC_spread","B_TC_spread","Q_RE_spread","B_RE_spread","Q_LC_spread","B_LC_spread","rep"
"V-PCA","Centers-Euclidean",20,0.912811385281385,0.0506487693259121,0.904232635496574,0.0647028285151529,0.438333333333333,0.0772933333333333,1.23685837971621e-06,2.47371675943242e-06,7.05914035714628e-06,1.1767855344999e-05,0,0.000666666666666704,17
"V-PCA","Centers-Euclidean",40,0.921449488517745,0.0355899582463465,0.898543119731898,0.0591443281118985,0.572166666666667,0.100268333333333,8.69867780028954e-07,1.73973556016893e-06,6.14969595869042e-06,1.02412410707409e-05,0,0.000416666666666649,17
"V-PCA","Centers-Euclidean",5,0.913633173515982,0.0715973059360731,0.91411444578422,0.0746998941851022,0.266666666666667,0.0451866666666667,5.70776255703898e-06,1.1415525114189e-05,1.17298685106126e-05,2.05067631304651e-05,0,0.00133333333333334,17
"V-PCA","Hausdorff",10,0.923369982425308,0.0525640304628002,0.924704860003534,0.0572600958297583,0.369333333333333,0.0528133333333333,1.75746924435671e-06,3.5149384886024e-06,8.75366507913089e-06,1.56420718153624e-05,0,0.00166666666666668,17
"V-PCA","Hausdorff",20,0.923565250463822,0.0425343351886209,0.918754246187841,0.0527538157730599,0.468666666666667,0.0640733333333333,6.18429189858105e-07,1.23685837971621e-06,7.23211193576212e-06,1.3027744720652e-05,0,0.000833333333333353,17
"V-PCA","Hausdorff",40,0.928182651356994,0.0305545859429366,0.911721674583542,0.0485247410257673,0.585833333333333,0.0994933333333333,3.47947112011582e-07,6.95894224134186e-07,6.17222153409536e-06,1.10660536597473e-05,0,0.000416666666666649,17
"V-PCA","Hausdorff",5,0.928683287671233,0.0608391780821918,0.930948511619132,0.0606866123647579,0.304666666666667,0.0359333333333333,9.13242009126236e-06,1.59817351598202e-05,1.32883825084695e-05,2.42800075464719e-05,0,0.00266666666666668,17
"V-PCA","Ichino-Yaguchi",10,0.915633321616872,0.0568373052138254,0.9152116407319,0.0625486163237278,0.340666666666667,0.04418,1.28881077914311e-05,2.22612770942598e-05,2.58134867542337e-05,5.40387602218917e-05,0,0.00233333333333334,17
"V-PCA","Ichino-Yaguchi",20,0.916368967223253,0.0453355844155844,0.909440841988152,0.0578345125926517,0.446646666666667,0.0736566666666667,3.86518243662426e-05,7.79220779221212e-05,3.14318899039545e-05,5.34754285001493e-05,0.000333333333333352,0.00166666666666668,17
"V-PCA","Ichino-Yaguchi",40,0.922975654140571,0.0336020389700765,0.903016461310404,0.0533828324204164,0.576046666666667,0.0961616666666667,4.22755741127379e-05,8.21155184412836e-05,2.40245469517175e-05,5.38330208841725e-05,0.000250000000000083,0.000666666666666704,17
"V-PCA","Ichino-Yaguchi",5,0.920674885844749,0.0613702283105023,0.920886029152414,0.0657264348582162,0.279333333333333,0.0254,9.58904109589209e-05,0.000189497716895026,6.34479251256925e-05,0.000132801798033003,0,0.00466666666666668,17
"V-PCA","Int-Euclidean",10,0.927915571177504,0.038431165787932,0.920516655421385,0.0527971808654277,0.360666666666667,0.0598533333333333,2.92911540722418e-06,7.02987697720481e-06,8.36756427813334e-06,1.02305198329058e-05,0,0.000333333333333324,17
"V-PCA","Int-Euclidean",20,0.928447612863327,0.0297801731601732,0.916102622454914,0.0473495256125735,0.473,0.06617,1.54607297453424e-06,4.32900432900674e-06,7.10340873144588e-06,7.77150072008015e-06,0,0.00033333333333338,17
"V-PCA","Int-Euclidean",40,0.931328928322895,0.0222122199025748,0.909572324688916,0.0431340962680775,0.596083333333333,0.0784183333333333,8.69867780139977e-07,1.73973556027995e-06,5.8035566918857e-06,6.51020743883124e-06,0,0.000166666666666676,17
"V-PCA","Int-Euclidean",5,0.925895388127854,0.0530125114155251,0.922454488930449,0.0610106192222195,0.268,0.0543733333333333,6.84931506844677e-06,1.36986301370046e-05,1.21400037731423e-05,1.39445989287279e-05,0,0.00066666666666669,17
"V-PCA","Wasserstein",10,0.91511985940246,0.057735582893966,0.914914058014601,0.0630573516125581,0.337666666666667,0.0472266666666667,3.51493848871343e-06,7.02987697720481e-06,8.39289494702911e-06,1.51953309282943e-05,0,0.00166666666666669,17
"V-PCA","Wasserstein",20,0.915252665429808,0.0478337167594311,0.908884502077638,0.0588969566735221,0.444166666666667,0.06978,1.23685837971621e-06,2.47371675943242e-06,6.59408457415189e-06,1.28008941783289e-05,0,0.000833333333333353,17
"V-PCA","Wasserstein",40,0.9228733855254,0.0334554975643702,0.902601080557121,0.0540483828131416,0.575333333333333,0.09739,6.95894224023164e-07,1.39178844815735e-06,5.86180719952534e-06,1.12875196316004e-05,0,0.000416666666666676,17
"V-PCA","Wasserstein",5,0.917468242009132,0.0674453424657534,0.919947316484977,0.0674680069887049,0.27,0.0215066666666667,6.84931506844677e-06,1.36986301370046e-05,1.18939226156911e-05,2.24754123909904e-05,0,0.00266666666666666,17
"C-PCA","Centers-Euclidean",10,0.896006526069127,0.0801295137668424,0.891860841595353,0.0918686656709411,0.275666666666667,0.0575533333333333,4.10076157009165e-06,9.37316930293974e-06,9.06070348949406e-06,1.50295301867137e-05,0,0.00100000000000001,18
"C-PCA","Centers-Euclidean",20,0.896513500309215,0.0671680766852196,0.886480612406197,0.0851339772597707,0.378666666666667,0.07753,1.85528756957432e-06,4.32900432900674e-06,7.72101794477287e-06,1.27894851998378e-05,0,0.000666666666666677,18
"C-PCA","Centers-Euclidean",40,0.905679311064718,0.0529270702853167,0.880347694468954,0.079063612839013,0.521666666666667,0.0975983333333334,8.69867780139977e-07,1.73973556016893e-06,6.69152875198975e-06,1.03557764866702e-05,0,0.000333333333333324,18
"C-PCA","Centers-Euclidean",5,0.899222739726027,0.0904985388127853,0.896317571835191,0.0982082059863343,0.204666666666667,0.0327066666666667,6.84931506855779e-06,1.1415525114189e-05,1.12787197218411e-05,1.99325737628014e-05,0,0.00133333333333335,18
"C-PCA","Hausdorff",10,0.915053649677797,0.0596128178090216,0.913468392314644,0.0683308244303708,0.331333333333333,0.0629866666666667,3.51493848871343e-06,5.85823081433734e-06,7.14094582876523e-06,1.41345132205206e-05,0,0.000666666666666677,18
"C-PCA","Hausdorff",20,0.912658336425479,0.0532052813852813,0.906818699653756,0.0644726480818683,0.420166666666667,0.0744933333333333,1.85528756957432e-06,4.32900432900674e-06,6.34116099251791e-06,1.16319980017487e-05,0,0.000333333333333352,18
"C-PCA","Hausdorff",40,0.918010577592206,0.0398406123869172,0.899379951687474,0.0596593714177459,0.54825,0.0944033333333333,1.39178844815735e-06,2.43562978441414e-06,5.60069153843212e-06,9.96033058378587e-06,0,0.000333333333333324,18
"C-PCA","Hausdorff",5,0.921424063926941,0.0643096803652968,0.919626715390736,0.0714315574476462,0.273333333333333,0.04636,9.13242009137338e-06,1.36986301370046e-05,9.06398930367036e-06,1.87021679749766e-05,0,0.000666666666666677,18
"C-PCA","Ichino-Yaguchi",10,0.902815149384886,0.0703791681312244,0.900921320409473,0.0783774284090053,0.28692,0.0576066666666667,3.16344463971996e-05,6.20972466315317e-05,2.68666285017094e-05,6.31823640821622e-05,0.000333333333333297,0.000999999999999973,18
"C-PCA","Ichino-Yaguchi",20,0.902171886209029,0.0585471861471861,0.89475206427511,0.0727909371711859,0.3872,0.07349,5.68954854669457e-05,0.000111317254174348,3.61403880253519e-05,5.21764278733905e-05,0.000333333333333297,0.000833333333333353,18
"C-PCA","Ichino-Yaguchi",40,0.909064244954767,0.0482651496172582,0.887778477435491,0.0682659773746848,0.527338333333333,0.091515,6.90675017397391e-05,0.000136743215031321,2.58958307470802e-05,4.54117783642571e-05,0.000249999999999972,0.000583333333333352,18
"C-PCA","Ichino-Yaguchi",5,0.908229406392694,0.0783150684931507,0.906580421783104,0.0828520445242841,0.228666666666667,0.03404,2.05479452055624e-05,3.65296803653825e-05,3.51075784793542e-05,6.06179918136995e-05,0,0.00133333333333334,18
"C-PCA","Int-Euclidean",10,0.918892114821324,0.0424331341534857,0.909565577616777,0.059324807245124,0.315,0.0491466666666667,2.92911540711316e-06,8.20152314007228e-06,1.19061819573441e-05,1.37890950088759e-05,0,0.000333333333333338,18
"C-PCA","Int-Euclidean",20,0.918669461966605,0.0345782807668522,0.90501680771694,0.0535749456531613,0.423833333333333,0.0599066666666667,1.54607297453424e-06,3.71057513914863e-06,9.57884776930928e-06,1.07278762115776e-05,0,0.000166666666666676,18
"C-PCA","Int-Euclidean",40,0.920503771746695,0.0317553653444676,0.897780971611752,0.0503638544859491,0.552583333333333,0.067035,8.69867780028954e-07,2.08768267218051e-06,8.33018040669042e-06,9.46295516839057e-06,0,0.000250000000000028,18
"C-PCA","Int-Euclidean",5,0.917500068493151,0.0564686301369863,0.911330763425778,0.0677924633544143,0.242,0.03696,4.56621004563118e-06,9.13242009126236e-06,1.44367612437968e-05,1.82920327124192e-05,0,0.000666666666666677,18
"C-PCA","Wasserstein",10,0.90250316344464,0.0709218746338606,0.899119980785536,0.0818107768946841,0.287666666666667,0.0563533333333333,3.51493848849138e-06,7.02987697720481e-06,6.592882266232e-06,2.01217622224081e-05,0,0.000666666666666663,18
"C-PCA","Wasserstein",20,0.900988645640074,0.0611167594310452,0.892893543398458,0.0764519975187953,0.386166666666667,0.07401,2.16450216450337e-06,3.09214594929053e-06,6.1537055064953e-06,1.5831447546924e-05,0,0.000333333333333352,18
"C-PCA","Wasserstein",40,0.908206426583159,0.0497489561586639,0.8860599245093,0.0715443030259555,0.526166666666667,0.0949166666666667,5.21920668128395e-07,1.73973556016893e-06,5.31181995322427e-06,1.36356936700777e-05,0,0.00033333333333338,18
"C-PCA","Wasserstein",5,0.90601602739726,0.0812569863013699,0.904043325048601,0.0873756822600094,0.22,0.0293733333333333,9.13242009137338e-06,1.36986301368935e-05,9.67919219752034e-06,2.55104133343453e-05,0,0.00133333333333333,18
"IMDS","Centers-Euclidean",10,0.544146842413591,-0.0485258582308143,0.54279551205026,-0.0614680662091487,0.0536666666666667,-0.00366666666666667,0.000142355008787343,0.000283538371411707,0.000728061760162158,0.00143658206069752,0,0,18
"IMDS","Centers-Euclidean",20,0.539766171923315,-0.0379276190476191,0.537152046619606,-0.0552385844062167,0.0872666666666667,-0.00326666666666667,0.000220779220779121,0.000439084724799033,0.000631648957618691,0.00125440762742302,0.000166666666666662,0.000166666666666669,18
"IMDS","Centers-Euclidean",40,0.535752971468337,-0.0158899373695198,0.52917042937223,-0.0468549738145593,0.150041666666667,-0.007875,0.00010229645093951,0.000202853166318628,0.000537928695426348,0.00106725327459439,8.33333333333519e-05,0.000250000000000014,18
"IMDS","Centers-Euclidean",5,0.54424904109589,-0.057249497716895,0.545743790962259,-0.0673137797245532,0.03,-0.00333333333333333,0.000357305936072971,0.000710045662100312,0.000991707064990188,0.0019985071076441,0,0,18
"IMDS","Hausdorff",10,0.550085272407733,-0.0395950322202695,0.549824396074637,-0.0502294882452648,0.0476666666666667,0.001,7.67428236672085e-05,0.000144112478031588,0.000437781506247625,0.000870441611810435,0,0,18
"IMDS","Hausdorff",20,0.547701459492888,-0.0259544341372913,0.544652716933841,-0.043064744665467,0.0891666666666667,-0.00241333333333333,4.97835497835775e-05,0.000106369820655594,0.000361325542272084,0.00072031892669322,0,0.000166666666666662,18
"IMDS","Hausdorff",40,0.544090059151009,-0.0134802574808629,0.536765164358323,-0.0374402735853562,0.155371666666667,-0.00736833333333333,5.60194850383056e-05,0.000111691022964377,0.000303003744644981,0.000606741204606187,8.33333333333519e-05,0.00025,18
"IMDS","Hausdorff",5,0.550351780821918,-0.0513952511415525,0.55271218183757,-0.0577392720919359,0.0266666666666667,-0.002,0.000496575342465722,0.000993150684931443,0.000683941563927815,0.00137428123795219,0,0,18
"IMDS","Ichino-Yaguchi",10,0.553102132396016,-0.0394969185705917,0.553898678261051,-0.0641040386450825,0.0516666666666667,-0.00266666666666667,0.00011657879320448,0.000240187463386166,0.000521248362909565,0.0010463469874849,0,0,18
"IMDS","Ichino-Yaguchi",20,0.550074582560297,-0.0326042053184911,0.548304442907422,-0.0573358775241683,0.0896,-0.0011,0.000114409400123638,0.00022448979591827,0.000421748122910959,0.000827708167262575,0.000166666666666676,0.000166666666666669,18
"IMDS","Ichino-Yaguchi",40,0.544628183716075,-0.0123443562978427,0.53958119551725,-0.048218577386112,0.154503333333333,-0.00767,9.72512178150087e-05,0.000185455810716828,0.000380350615449387,0.000763083074948989,0.000166666666666648,0.000166666666666676,18
"IMDS","Ichino-Yaguchi",5,0.555484908675799,-0.055984703196347,0.557838409987614,-0.0745840326139561,0.0253333333333333,-0.004,0.00055136986301374,0.00110045662100466,0.000753541517992673,0.00153612061257802,0,0,18
"IMDS","Int-Euclidean",10,0.532057176332748,-0.0478401874633861,0.531036642777543,-0.0622459135413611,0.0476666666666667,-0.00533333333333334,0.000287639132981909,0.000576449912126575,0.000322594511412033,0.000637120053400109,0,0,18
"IMDS","Int-Euclidean",20,0.52775830550402,-0.0235815460729746,0.525615391929279,-0.0515096883429134,0.0832366666666667,-0.00826333333333333,0.000203153988868277,0.000400123685837972,0.000215474733207266,0.000528968873376057,0.000166666666666662,0.000166666666666669,18
"IMDS","Int-Euclidean",40,0.517152974947808,0.0090051704940849,0.515740472846156,-0.038694896766594,0.133241666666667,-0.0120066666666667,0.00024373695198332,0.000452679192762706,0.000188772030345397,0.000432890180751488,0.000333333333333324,0.000500000000000007,18
"IMDS","Int-Euclidean",5,0.544346278538813,-0.0641713698630137,0.537696476117824,-0.0709106626965573,0.0246666666666667,-0.00133333333333333,0.000176940639269429,0.000363013698630121,0.000363092747988292,0.000727169820606777,0,0,18
"IMDS","Wasserstein",10,0.549629572349151,-0.0446768834212068,0.548399826784281,-0.0616562190706776,0.0553333333333333,-0.00533333333333333,0.000179847685998769,0.000356180433509046,0.00048750330641989,0.00097942489556474,0,0,18
"IMDS","Wasserstein",20,0.544994186765615,-0.034591341991342,0.542457681692795,-0.0549270699233788,0.0901,-0.00393333333333334,0.000119666048237543,0.000245516388373557,0.000418431058029634,0.000820995124644452,0.000166666666666676,0.000166666666666669,18
"IMDS","Wasserstein",40,0.53804012526096,-0.012950173973556,0.533613610979938,-0.0462874717177166,0.151378333333333,-0.0115016666666667,9.18580375783851e-05,0.000178496868476041,0.000362680697523099,0.000713783297357717,8.33333333333519e-05,0.000166666666666662,18
