"IDR","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","kind"
"V-PCA","Wasserstein",0.003,0.003,0.002,0.002,0.001,0.001,15,"minP"
"V-PCA","Centers-Euclidean",0.003,0.003,0.002,0.002,0.001,0.001,15,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,15,"minP"
"SPCA","Int-Euclidean",0.003,0.07,0.003,0.01,0.001,0.001,15,"minP"
"SPCA","Hausdorff",0.003,0.018,0.003,0.016,0.001,0.001,15,"minP"
"SPCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,15,"minP"
"SPCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,15,"minP"
"SPCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,15,"minP"
"IMDS","Int-Euclidean",0.99,0.831,1,0.703,1,1,15,"minP"
"IMDS","Hausdorff",0.005,0.005,0.005,0.005,0.008,0.06,15,"minP"
"IMDS","Ichino-Yaguchi",0.005,0.005,0.005,0.005,0.008,0.859,15,"minP"
"IMDS","Wasserstein",0.005,0.005,0.005,0.005,0.008,0.849,15,"minP"
"IMDS","Centers-Euclidean",0.973,1,0.978,1,0.986,0.997,15,"minP"
"Int-UMAP","Int-Euclidean",0.004,0.011,0.004,0.071,0.003,0.334,15,"minP"
"Int-UMAP","Hausdorff",0.004,0.997,0.004,1,0.003,0.003,15,"minP"
"Int-UMAP","Ichino-Yaguchi",0.004,0.028,0.004,0.017,0.003,0.003,15,"minP"
"Int-UMAP","Wasserstein",0.004,0.763,0.004,0.323,0.003,0.003,15,"minP"
"Int-UMAP","Centers-Euclidean",0.004,0.004,0.004,0.004,0.003,1,15,"minP"
"C-PCA","Int-Euclidean",0.001,0.024,0.001,0.017,0.001,0.001,16,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Int-Euclidean",0.001,0.025,0.001,0.017,0.001,0.001,16,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Int-Euclidean",0.001,0.019,0.001,0.009,0.001,0.001,16,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"raw"
"IMDS","Int-Euclidean",1,0.004,1,0.02,0.946,0.882,16,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.961,16,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.91,16,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.794,16,"raw"
"IMDS","Centers-Euclidean",0.936,0.93,0.634,0.74,0.15,0.145,16,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.029,0.001,0.064,0.001,0.567,16,"raw"
"Int-UMAP","Hausdorff",0.001,0.762,0.001,0.914,0.001,0.001,16,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.003,0.001,0.007,0.001,0.001,16,"raw"
"Int-UMAP","Wasserstein",0.001,0.369,0.001,0.168,0.001,0.001,16,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.883,16,"raw"
"C-PCA","Int-Euclidean",0.002,0.17,0.002,0.113,0.001,0.001,16,"minP"
"C-PCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"C-PCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"C-PCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"C-PCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"V-PCA","Int-Euclidean",0.002,0.166,0.002,0.117,0.001,0.001,16,"minP"
"V-PCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"V-PCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"V-PCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"V-PCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,16,"minP"
"SPCA","Int-Euclidean",0.002,0.124,0.002,0.058,0.001,0.001,16,"minP"
"SPCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"SPCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"SPCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"SPCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,16,"minP"
"IMDS","Int-Euclidean",1,0.028,1,0.135,1,1,16,"minP"
"IMDS","Hausdorff",0.005,0.005,0.005,0.005,0.007,1,16,"minP"
"IMDS","Ichino-Yaguchi",0.005,0.005,0.005,0.005,0.007,1,16,"minP"
"IMDS","Wasserstein",0.005,0.005,0.005,0.005,0.007,1,16,"minP"
"IMDS","Centers-Euclidean",1,1,0.999,1,0.693,0.675,16,"minP"
"Int-UMAP","Int-Euclidean",0.004,0.19,0.004,0.364,0.003,0.997,16,"minP"
"Int-UMAP","Hausdorff",0.004,1,0.004,1,0.003,0.003,16,"minP"
"Int-UMAP","Ichino-Yaguchi",0.004,0.019,0.004,0.048,0.003,0.003,16,"minP"
"Int-UMAP","Wasserstein",0.004,0.945,0.004,0.693,0.003,0.003,16,"minP"
"Int-UMAP","Centers-Euclidean",0.004,0.004,0.004,0.004,0.003,1,16,"minP"
"C-PCA","Int-Euclidean",0.001,0.02,0.001,0.007,0.001,0.001,17,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.004,0.001,0.001,17,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Int-Euclidean",0.001,0.02,0.001,0.01,0.001,0.001,17,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.003,0.001,0.001,17,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Int-Euclidean",0.001,0.017,0.001,0.012,0.001,0.001,17,"raw"
"SPCA","Hausdorff",0.001,0.002,0.001,0.004,0.001,0.001,17,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"IMDS","Int-Euclidean",0.553,0.002,0.602,0.008,0.027,0.76,17,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.003,0.15,17,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.005,0.001,0.001,0.003,0.218,17,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.002,0.05,17,"raw"
"IMDS","Centers-Euclidean",0.025,0.003,0.091,0.005,0.434,0.121,17,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.009,0.001,0.053,0.001,0.836,17,"raw"
"Int-UMAP","Hausdorff",0.001,0.909,0.001,0.501,0.001,0.001,17,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.012,0.001,0.009,0.001,0.004,17,"raw"
"Int-UMAP","Wasserstein",0.001,0.173,0.001,0.039,0.001,0.005,17,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"raw"
"C-PCA","Int-Euclidean",0.002,0.131,0.003,0.043,0.001,0.001,17,"minP"
"C-PCA","Hausdorff",0.002,0.002,0.003,0.021,0.001,0.001,17,"minP"
"C-PCA","Ichino-Yaguchi",0.002,0.002,0.003,0.003,0.001,0.001,17,"minP"
"C-PCA","Wasserstein",0.002,0.002,0.003,0.003,0.001,0.001,17,"minP"
"C-PCA","Centers-Euclidean",0.002,0.002,0.003,0.003,0.001,0.001,17,"minP"
"V-PCA","Int-Euclidean",0.002,0.138,0.003,0.066,0.001,0.001,17,"minP"
"V-PCA","Hausdorff",0.002,0.002,0.003,0.015,0.001,0.001,17,"minP"
"V-PCA","Ichino-Yaguchi",0.002,0.002,0.003,0.003,0.001,0.001,17,"minP"
"V-PCA","Wasserstein",0.002,0.002,0.003,0.003,0.001,0.001,17,"minP"
"V-PCA","Centers-Euclidean",0.002,0.002,0.003,0.003,0.001,0.001,17,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,17,"minP"
"SPCA","Int-Euclidean",0.003,0.112,0.003,0.074,0.001,0.001,17,"minP"
"SPCA","Hausdorff",0.003,0.011,0.003,0.02,0.001,0.001,17,"minP"
"SPCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,17,"minP"
"SPCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,17,"minP"
"SPCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,17,"minP"
"IMDS","Int-Euclidean",0.991,0.012,1,0.06,0.196,1,17,"minP"
"IMDS","Hausdorff",0.006,0.006,0.005,0.005,0.024,0.708,17,"minP"
"IMDS","Ichino-Yaguchi",0.006,0.034,0.005,0.005,0.024,0.839,17,"minP"
"IMDS","Wasserstein",0.006,0.006,0.005,0.005,0.016,0.318,17,"minP"
"IMDS","Centers-Euclidean",0.15,0.019,0.478,0.038,0.977,0.628,17,"minP"
"Int-UMAP","Int-Euclidean",0.004,0.059,0.005,0.296,0.004,1,17,"minP"
"Int-UMAP","Hausdorff",0.004,1,0.005,0.986,0.004,0.004,17,"minP"
"Int-UMAP","Ichino-Yaguchi",0.004,0.078,0.005,0.055,0.004,0.027,17,"minP"
"Int-UMAP","Wasserstein",0.004,0.707,0.005,0.227,0.004,0.034,17,"minP"
"Int-UMAP","Centers-Euclidean",0.004,0.004,0.005,0.005,0.004,0.004,17,"minP"
"C-PCA","Int-Euclidean",0.001,0.035,0.001,0.012,0.001,0.001,18,"raw"
"C-PCA","Hausdorff",0.001,0.003,0.001,0.005,0.001,0.001,18,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Int-Euclidean",0.001,0.022,0.001,0.008,0.001,0.001,18,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Int-Euclidean",0.001,0.029,0.001,0.011,0.001,0.001,18,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.002,0.001,0.001,18,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"IMDS","Int-Euclidean",0.059,0.318,0.086,0.251,0.525,0.468,18,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.129,18,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.38,18,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.321,18,"raw"
"IMDS","Centers-Euclidean",0.074,0.518,0.093,0.572,0.181,0.228,18,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.116,0.001,0.455,0.001,0.001,18,"raw"
"Int-UMAP","Hausdorff",0.001,0.691,0.001,0.314,0.001,0.001,18,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"Int-UMAP","Wasserstein",0.001,0.115,0.001,0.003,0.001,0.001,18,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"raw"
"C-PCA","Int-Euclidean",0.003,0.223,0.003,0.078,0.001,0.001,18,"minP"
"C-PCA","Hausdorff",0.003,0.017,0.003,0.032,0.001,0.001,18,"minP"
"C-PCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,18,"minP"
"C-PCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,18,"minP"
"C-PCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,18,"minP"
"V-PCA","Int-Euclidean",0.002,0.145,0.002,0.052,0.001,0.001,18,"minP"
"V-PCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,18,"minP"
"V-PCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,18,"minP"
"V-PCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,18,"minP"
"V-PCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,18,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,18,"minP"
"SPCA","Int-Euclidean",0.002,0.181,0.003,0.073,0.001,0.001,18,"minP"
"SPCA","Hausdorff",0.002,0.002,0.003,0.01,0.001,0.001,18,"minP"
"SPCA","Ichino-Yaguchi",0.002,0.002,0.003,0.003,0.001,0.001,18,"minP"
"SPCA","Wasserstein",0.002,0.002,0.003,0.003,0.001,0.001,18,"minP"
"SPCA","Centers-Euclidean",0.002,0.002,0.003,0.003,0.001,0.001,18,"minP"
"IMDS","Int-Euclidean",0.346,0.92,0.446,0.837,0.994,0.988,18,"minP"
"IMDS","Hausdorff",0.005,0.005,0.005,0.005,0.006,0.647,18,"minP"
"IMDS","Ichino-Yaguchi",0.005,0.005,0.005,0.005,0.006,0.97,18,"minP"
"IMDS","Wasserstein",0.005,0.005,0.005,0.005,0.006,0.947,18,"minP"
"IMDS","Centers-Euclidean",0.409,0.993,0.472,0.996,0.773,0.858,18,"minP"
"Int-UMAP","Int-Euclidean",0.004,0.564,0.004,0.981,0.001,0.001,18,"minP"
"Int-UMAP","Hausdorff",0.004,1,0.004,0.903,0.001,0.001,18,"minP"
"Int-UMAP","Ichino-Yaguchi",0.004,0.004,0.004,0.004,0.001,0.001,18,"minP"
"Int-UMAP","Wasserstein",0.004,0.56,0.004,0.019,0.001,0.001,18,"minP"
"Int-UMAP","Centers-Euclidean",0.004,0.004,0.004,0.004,0.001,0.001,18,"minP"
"C-PCA","Int-Euclidean",0.001,0.03,0.001,0.007,0.001,0.001,19,"raw"
"C-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Int-Euclidean",0.001,0.022,0.001,0.009,0.001,0.001,19,"raw"
"V-PCA","Hausdorff",0.001,0.003,0.001,0.002,0.001,0.001,19,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Int-Euclidean",0.001,0.015,0.001,0.005,0.001,0.001,19,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"raw"
"IMDS","Int-Euclidean",0.019,0.099,0.035,0.242,0.088,0.056,19,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.004,19,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.018,19,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.11,19,"raw"
"IMDS","Centers-Euclidean",0.513,0.503,0.368,0.77,0.087,0.745,19,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.079,0.001,0.403,0.001,0.002,19,"raw"
"Int-UMAP","Hausdorff",0.001,0.866,0.001,0.706,0.001,0.001,19,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.004,0.001,0.002,0.001,0.001,19,"raw"
"Int-UMAP","Wasserstein",0.001,0.433,0.001,0.053,0.001,0.001,19,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.035,19,"raw"
"C-PCA","Int-Euclidean",0.002,0.202,0.002,0.048,0.001,0.001,19,"minP"
"C-PCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,19,"minP"
"C-PCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,19,"minP"
"C-PCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,19,"minP"
"C-PCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,19,"minP"
"V-PCA","Int-Euclidean",0.003,0.14,0.003,0.058,0.001,0.001,19,"minP"
"V-PCA","Hausdorff",0.003,0.019,0.003,0.008,0.001,0.001,19,"minP"
"V-PCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,19,"minP"
"V-PCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,19,"minP"
"V-PCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,19,"minP"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,19,"minP"
"SPCA","Int-Euclidean",0.002,0.11,0.002,0.033,0.001,0.001,19,"minP"
"SPCA","Hausdorff",0.002,0.002,0.002,0.002,0.001,0.001,19,"minP"
"SPCA","Ichino-Yaguchi",0.002,0.002,0.002,0.002,0.001,0.001,19,"minP"
"SPCA","Wasserstein",0.002,0.002,0.002,0.002,0.001,0.001,19,"minP"
"SPCA","Centers-Euclidean",0.002,0.002,0.002,0.002,0.001,0.001,19,"minP"
"IMDS","Int-Euclidean",0.13,0.481,0.222,0.835,0.482,0.354,19,"minP"
"IMDS","Hausdorff",0.005,0.005,0.005,0.005,0.007,0.032,19,"minP"
"IMDS","Ichino-Yaguchi",0.005,0.005,0.005,0.005,0.007,0.125,19,"minP"
"IMDS","Wasserstein",0.005,0.005,0.005,0.005,0.007,0.565,19,"minP"
"IMDS","Centers-Euclidean",0.984,0.982,0.95,1,0.48,1,19,"minP"
"Int-UMAP","Int-Euclidean",0.004,0.424,0.004,0.972,0.003,0.011,19,"minP"
"Int-UMAP","Hausdorff",0.004,1,0.004,1,0.003,0.003,19,"minP"
"Int-UMAP","Ichino-Yaguchi",0.004,0.026,0.004,0.011,0.003,0.003,19,"minP"
"Int-UMAP","Wasserstein",0.004,0.975,0.004,0.299,0.003,0.003,19,"minP"
"Int-UMAP","Centers-Euclidean",0.004,0.004,0.004,0.004,0.003,0.227,19,"minP"
"C-PCA","Int-Euclidean",0.001,0.046,0.001,0.002,0.001,0.001,20,"raw"
"C-PCA","Hausdorff",0.001,0.002,0.001,0.004,0.001,0.001,20,"raw"
"C-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"C-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Int-Euclidean",0.001,0.046,0.001,0.006,0.001,0.001,20,"raw"
"V-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"V-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Int-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"MR-PCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Int-Euclidean",0.001,0.032,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"SPCA","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"IMDS","Int-Euclidean",0.001,0.486,0.004,0.494,0.603,0.093,20,"raw"
"IMDS","Hausdorff",0.001,0.001,0.001,0.001,0.001,0.564,20,"raw"
"IMDS","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.565,20,"raw"
"IMDS","Wasserstein",0.001,0.001,0.001,0.001,0.001,0.718,20,"raw"
"IMDS","Centers-Euclidean",0.602,0.913,0.745,0.711,0.53,0.952,20,"raw"
"Int-UMAP","Int-Euclidean",0.001,0.166,0.001,0.595,0.001,0.008,20,"raw"
"Int-UMAP","Hausdorff",0.001,0.326,0.001,0.261,0.001,0.027,20,"raw"
"Int-UMAP","Ichino-Yaguchi",0.001,0.001,0.001,0.001,0.001,0.001,20,"raw"
"Int-UMAP","Wasserstein",0.001,0.008,0.001,0.008,0.001,0.045,20,"raw"
"Int-UMAP","Centers-Euclidean",0.001,0.001,0.001,0.001,0.001,0.066,20,"raw"
"C-PCA","Int-Euclidean",0.003,0.276,0.003,0.009,0.001,0.001,20,"minP"
"C-PCA","Hausdorff",0.003,0.01,0.003,0.021,0.001,0.001,20,"minP"
"C-PCA","Ichino-Yaguchi",0.003,0.003,0.003,0.003,0.001,0.001,20,"minP"
"C-PCA","Wasserstein",0.003,0.003,0.003,0.003,0.001,0.001,20,"minP"
"C-PCA","Centers-Euclidean",0.003,0.003,0.003,0.003,0.001,0.001,20,"minP"
