"scenario","replication","Method","Metric","pre_Q_TC","pre_B_TC","pre_Q_RE","pre_B_RE","pre_Q_LC","pre_B_LC","post_Q_TC","post_B_TC","post_Q_RE","post_B_RE","post_Q_LC","post_B_LC","max_abs_mean_delta","pre_max_spread","post_max_spread","replication_fidelity"
"ScenarioII",70,"IMDS","Ichino-Yaguchi",0.610005417463352,0.00370936902485663,0.62555128157722,-0.00735453802351194,0.049875,0.0015,0.610005417463352,0.00370936902485663,0.62555128157722,-0.00735453802351194,0.049875,0.0015,0,0,0,4.44089209850063e-16
"ScenarioII",70,"IMDS","Wasserstein",0.600798358827279,-0.0213022625876355,0.6173765714294,-0.0311782549535713,0.049375,0.0015,0.600798358827279,-0.0213022625876355,0.6173765714294,-0.0311782549535713,0.049375,0.0015,0,0,0,5.55111512312578e-16
"ScenarioII",70,"IMDS","Centers-Euclidean",0.597152884002549,-0.0706763862332697,0.618832457767528,-0.0960732439935917,0.0475,-0.005,0.597152884002549,-0.0706763862332697,0.618832457767528,-0.0960732439935917,0.0475,-0.005,0,0,0,3.33066907387547e-16
"ScenarioII",71,"IMDS","Int-Euclidean",0.598025573613767,-0.091062938177183,0.602652484906038,-0.109902368196628,0.043125,-0.006875,0.598025573613767,-0.091062938177183,0.602652484906038,-0.109902368196628,0.043125,-0.006875,0,0,0,3.46944695195361e-16
"ScenarioII",71,"IMDS","Hausdorff",0.610065885914595,-0.0193232950924155,0.620547802152622,-0.0448929664038967,0.049125,-0.003875,0.610065885914595,-0.0193232950924155,0.620547802152622,-0.0448929664038967,0.049125,-0.003875,0,0,0,3.33066907387547e-16
"ScenarioII",71,"IMDS","Ichino-Yaguchi",0.625694550669216,-0.022206182281708,0.633761858703865,-0.0448970771425954,0.052125,-0.003,0.625694550669216,-0.022206182281708,0.633761858703865,-0.0448970771425954,0.052125,-0.003,0,0,0,1.11022302462516e-16
"ScenarioII",71,"IMDS","Wasserstein",0.616363607393244,-0.0410031867431485,0.624966525851955,-0.065464989011019,0.0515,-0.0025,0.616363607393244,-0.0410031867431485,0.624966525851955,-0.065464989011019,0.0515,-0.0025,0,0,0,2.22044604925031e-16
"ScenarioII",71,"IMDS","Centers-Euclidean",0.617541427660931,-0.0767071383046526,0.622982966695617,-0.100972435254746,0.055125,-0.007625,0.617541427660931,-0.0767071383046526,0.622982966695617,-0.100972435254746,0.055125,-0.007625,0,0,0,4.44089209850063e-16
"ScenarioII",72,"IMDS","Int-Euclidean",0.563714786488209,-0.0387466539196941,0.56788290453021,-0.0505764242130506,0.032875,-0.00525,0.563714786488209,-0.0387466539196941,0.56788290453021,-0.0505764242130506,0.032875,-0.00525,0,0,0,2.22044604925031e-16
"ScenarioII",72,"IMDS","Hausdorff",0.599114244741874,0.00270108349267062,0.614964727230512,-0.0265346969632608,0.03925,0.000874999999999997,0.599114244741874,0.00270108349267062,0.614964727230512,-0.0265346969632608,0.03925,0.000874999999999997,0,0,0,3.33066907387547e-16
"ScenarioII",72,"IMDS","Ichino-Yaguchi",0.60753154875717,0.0147667304015298,0.621411124451766,-0.01168621021495,0.041,0.00025,0.60753154875717,0.0147667304015298,0.621411124451766,-0.01168621021495,0.041,0.00025,0,0,0,3.33066907387547e-16
"ScenarioII",72,"IMDS","Wasserstein",0.598830704270236,-0.00772036328871895,0.613323328481566,-0.0368415866269995,0.042,-0.000875000000000001,0.598830704270236,-0.00772036328871895,0.613323328481566,-0.0368415866269995,0.042,-0.000875000000000001,0,0,0,4.44089209850063e-16
"ScenarioII",72,"IMDS","Centers-Euclidean",0.592661806883365,-0.0467305608667942,0.610865480879446,-0.0853329813498663,0.04325,-0.007625,0.592661806883365,-0.0467305608667942,0.610865480879446,-0.0853329813498663,0.04325,-0.007625,0,0,0,1.11022302462516e-16
"ScenarioII",73,"IMDS","Int-Euclidean",0.585291507329509,-0.0739772147864882,0.588978948654854,-0.0821784793307699,0.039,-0.005,0.585291507329509,-0.0739772147864882,0.588978948654854,-0.0821784793307699,0.039,-0.005,0,0,0,3.33066907387547e-16
"ScenarioII",73,"IMDS","Hausdorff",0.611443992989165,-0.0209851816443596,0.623815032922588,-0.0400276404901514,0.048125,-0.000624999999999997,0.611443992989165,-0.0209851816443596,0.623815032922588,-0.0400276404901514,0.048125,-0.000624999999999997,0,0,0,2.22044604925031e-16
"ScenarioII",73,"IMDS","Ichino-Yaguchi",0.623680130656469,-0.0257477692797961,0.632704982176066,-0.0438108236643436,0.05225,0.001,0.623680130656469,-0.0257477692797961,0.632704982176066,-0.0438108236643436,0.05225,0.001,0,0,0,4.44089209850063e-16
"ScenarioII",73,"IMDS","Wasserstein",0.616326322498407,-0.0486711281070745,0.625873354019879,-0.0644380347031048,0.052,-0.0015,0.616326322498407,-0.0486711281070745,0.625873354019879,-0.0644380347031048,0.052,-0.0015,0,0,0,4.44089209850063e-16
"ScenarioII",73,"IMDS","Centers-Euclidean",0.615871574251115,-0.0877587635436584,0.62473384262394,-0.105500374374273,0.056375,-0.00375,0.615871574251115,-0.0877587635436584,0.62473384262394,-0.105500374374273,0.056375,-0.00375,0,0,0,3.33066907387547e-16
"ScenarioII",74,"IMDS","Int-Euclidean",0.595416666666667,-0.0837823454429573,0.600502503739904,-0.0904505974805268,0.041375,0,0.595416666666667,-0.0837823454429573,0.600502503739904,-0.0904505974805268,0.041375,0,0,0,0,3.33066907387547e-16
"ScenarioII",74,"IMDS","Hausdorff",0.631042622689611,-0.0452321542383685,0.645002164018069,-0.0591665161151534,0.0545,0,0.631042622689611,-0.0452321542383685,0.645002164018069,-0.0591665161151534,0.0545,0,0,0,0,2.22044604925031e-16
"ScenarioII",74,"IMDS","Ichino-Yaguchi",0.643106676226896,-0.0365651688973869,0.652453442157767,-0.0440088018897329,0.055875,0.00125,0.643106676226896,-0.0365651688973869,0.652453442157767,-0.0440088018897329,0.055875,0.00125,0,0,0,4.44089209850063e-16
"ScenarioII",74,"IMDS","Wasserstein",0.633286647546208,-0.06294678138942,0.642631702079965,-0.0719973549847734,0.055375,-5e-04,0.633286647546208,-0.06294678138942,0.642631702079965,-0.0719973549847734,0.055375,-5e-04,0,0,0,2.22044604925031e-16
"ScenarioII",74,"IMDS","Centers-Euclidean",0.623489563416189,-0.0825078075207137,0.628903534608338,-0.0928549126110306,0.050125,-0.00675,0.623489563416189,-0.0825078075207137,0.628903534608338,-0.0928549126110306,0.050125,-0.00675,0,0,0,3.33066907387547e-16
"ScenarioII",75,"IMDS","Int-Euclidean",0.571475541746335,-0.0523105481198215,0.578979807288945,-0.0712657322066451,0.036875,-0.003375,0.571475513065647,-0.0523106054811982,0.57897979519791,-0.0712657563887153,0.036875,-0.003375,5.73613766902126e-08,0,1.59337157468187e-07,3.33066907387547e-16
"ScenarioII",75,"IMDS","Hausdorff",0.587012826641173,-0.0108459209687699,0.59722415998653,-0.0276316852335493,0.04575,-0.00225,0.58701278362014,-0.0108460070108349,0.597224141849977,-0.0276317215066547,0.04575,-0.00225,8.60420650335841e-08,0,1.59337157468187e-07,3.33066907387547e-16
"ScenarioII",75,"IMDS","Ichino-Yaguchi",0.591423438495857,-0.00279684512428302,0.601648465500502,-0.0178738053332255,0.044,0.000625000000000001,0.591423468769917,-0.00279678457616318,0.60164851655154,-0.017873703231151,0.044,0.000625000000000001,1.02102074437532e-07,0,2.68689669569167e-07,3.33066907387547e-16
"ScenarioII",75,"IMDS","Wasserstein",0.584665312300829,-0.0164717973231358,0.594003498040954,-0.0348261415771077,0.045875,0.001375,0.584665348948375,-0.0164717240280433,0.59400351349061,-0.0348261106777957,0.045875,0.001375,7.32950924363374e-08,0,1.59337157468187e-07,4.44089209850063e-16
"ScenarioII",75,"IMDS","Centers-Euclidean",0.585556405353729,-0.0437944550669216,0.588810584509213,-0.0535566052791805,0.047375,-0.003625,0.585556405353729,-0.0437944550669216,0.588810584509213,-0.0535566052791805,0.047375,-0.003625,0,0,0,4.44089209850063e-16
