"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC"
"IMDS","Ichino-Yaguchi",1,0.528243336106188,-0.0167721557138896,0.52897587750975,-0.016746111993837,0,0
"IMDS","Ichino-Yaguchi",2,0.532249391264418,0.00193103614952839,0.531363216451781,-0.0043065429569828,0.00697674418604651,-0.00232558139534884
"IMDS","Ichino-Yaguchi",3,0.53405402131783,0.0042950581395349,0.532333695163536,-0.00189313948006092,0.013953488372093,-0.000516795865633074
"IMDS","Ichino-Yaguchi",4,0.534130077155154,0.00633813504276615,0.532364220368659,-0.000186965889348245,0.0189922480620155,-0.00271317829457364
"IMDS","Ichino-Yaguchi",5,0.531991286675672,0.00971413968091706,0.531365126667665,0.00184165629129973,0.0213953488372093,-0.00248062015503876
"IMDS","Ichino-Yaguchi",6,0.531932983245811,0.0103229059297345,0.531156914353267,0.00261517067473821,0.0232558139534884,-0.00103359173126615
"IMDS","Ichino-Yaguchi",7,0.530372120970756,0.00901411698125076,0.530374205961792,0.00253169035549594,0.026578073089701,0.000221483942414176
"IMDS","Ichino-Yaguchi",8,0.530240830958728,0.0110506480375034,0.530099164342933,0.00355900575564866,0.0296511627906977,-0.000968992248062015
"IMDS","Ichino-Yaguchi",9,0.531666236685954,0.0113905303231954,0.530377959995372,0.0039625946731649,0.0327304048234281,0.000861326442721792
"IMDS","Ichino-Yaguchi",10,0.530713313753379,0.01004020663625,0.52988010134708,0.0037454561072251,0.0336434108527132,-0.000620155038759691
"IMDS","Ichino-Yaguchi",11,0.530030904512463,0.00796447664319089,0.529464310983738,0.00324495128459273,0.0348132487667371,-0.00197322057787174
"IMDS","Ichino-Yaguchi",12,0.529272381942253,0.00771028085566217,0.529025295743937,0.00328338194007788,0.0351421188630491,-0.00232558139534884
"IMDS","Ichino-Yaguchi",13,0.528549838998211,0.00927961836613,0.528594629035801,0.0038692275470909,0.0363744782349434,-0.00119260584376863
"IMDS","Ichino-Yaguchi",14,0.528492035369938,0.00814979205908128,0.528363362089635,0.00364339974600503,0.0387596899224806,0
"IMDS","Ichino-Yaguchi",15,0.527883546449313,0.00923552431516239,0.527977749591311,0.00404011670347726,0.0406201550387597,-0.00155038759689922
"IMDS","Ichino-Yaguchi",16,0.528584802828427,0.00793012012068295,0.527969575641443,0.00375432017801569,0.0430232558139535,-0.000968992248062014
"IMDS","Ichino-Yaguchi",17,0.528544634970868,0.00830620560205142,0.527763696995532,0.00392492748051482,0.0448700410396717,-0.00109439124487004
"IMDS","Ichino-Yaguchi",18,0.528912113318478,0.00951504182838325,0.527673986729246,0.00432370685052913,0.047114556416882,-0.000689061154177432
"IMDS","Ichino-Yaguchi",19,0.528907363546286,0.00887551860624081,0.527491510864578,0.00422274727751826,0.0483068135454916,-0.000163198694410446
"IMDS","Ichino-Yaguchi",20,0.528780441652317,0.00909998044669824,0.527277222035389,0.00433869528254788,0.050077519379845,-0.000775193798449612
"IMDS","Ichino-Yaguchi",21,0.528438706818008,0.0103011109726083,0.52700942351068,0.0047134921400786,0.0514581026208933,-0.00110741971207087
"IMDS","Ichino-Yaguchi",22,0.528619823133885,0.0122814023211446,0.526876776540712,0.00528843155297382,0.0538407329105004,-0.00204369274136716
"IMDS","Ichino-Yaguchi",23,0.52921690508158,0.0115007155210042,0.526856542504897,0.00515749167531449,0.0554095045500506,-0.00222446916076845
"IMDS","Ichino-Yaguchi",24,0.529275243694517,0.0115301319167096,0.526703846153154,0.00522912673681131,0.0567829457364341,-0.00148578811369509
"IMDS","Ichino-Yaguchi",25,0.529448577959976,0.00987252084849877,0.526582016414834,0.00487240138628459,0.0586666666666667,-0.00105426356589147
"Int-UMAP","Ichino-Yaguchi",1,0.989818799956599,-0.00109708609111847,0.989834609273436,-0.0010953825412875,0.364341085271318,0
"Int-UMAP","Ichino-Yaguchi",2,0.987323194789344,0.00213767393524145,0.987757159497128,0.0010515323131301,0.458914728682171,-0.00387596899224806
"Int-UMAP","Ichino-Yaguchi",3,0.986199935400517,0.00277131782945739,0.98668431959475,0.00159183360196485,0.497157622739018,-0.00051679586563308
"Int-UMAP","Ichino-Yaguchi",4,0.985085866219883,0.00289984398997156,0.985738684266183,0.00180505136250426,0.513178294573643,0.00426356589147286
"Int-UMAP","Ichino-Yaguchi",5,0.983479488396432,0.00269236853954469,0.984648310777383,0.00181511157862729,0.529612403100775,0.0108527131782946
"Int-UMAP","Ichino-Yaguchi",6,0.982379537973924,0.0033394527493662,0.983814528948975,0.00213817009779704,0.534625322997416,0.010594315245478
"Int-UMAP","Ichino-Yaguchi",7,0.981078668720808,0.00315422478873439,0.982938565813133,0.00213075563454906,0.5421926910299,0.0104097452934662
"Int-UMAP","Ichino-Yaguchi",8,0.979914361001317,0.00341115911388912,0.982144975814003,0.00226333474083996,0.547868217054264,0.00484496124031009
"Int-UMAP","Ichino-Yaguchi",9,0.979288170343343,0.00339534610717307,0.981564291048946,0.00231314456393116,0.552627045650302,0.011541774332472
"Int-UMAP","Ichino-Yaguchi",10,0.978473748699288,0.00369260702784913,0.98094962167869,0.0024406811918028,0.556124031007752,0.00790697674418603
"Int-UMAP","Ichino-Yaguchi",11,0.97787061849423,0.00392983306625727,0.980419403385959,0.00255194613156449,0.557857646229739,0.00535588442565185
"Int-UMAP","Ichino-Yaguchi",12,0.977348008191194,0.00397928692069272,0.979930052040187,0.00260603368204536,0.561498708010336,0.00400516795865632
"Int-UMAP","Ichino-Yaguchi",13,0.976632081097197,0.0037882886106142,0.979400236303011,0.00258485800019988,0.562552176505665,0.00727489564698869
"Int-UMAP","Ichino-Yaguchi",14,0.976097673175311,0.00346168567574356,0.978932678673284,0.00252600871080325,0.566666666666667,0.0102990033222591
"Int-UMAP","Ichino-Yaguchi",15,0.97544488480105,0.00367274026438014,0.978446806201717,0.00261532260749306,0.570025839793282,0.0114728682170543
"Int-UMAP","Ichino-Yaguchi",16,0.974744595193923,0.00403884714127767,0.97795875129092,0.00273605557122623,0.572577519379845,0.0106589147286822
"Int-UMAP","Ichino-Yaguchi",17,0.974074876221669,0.00454714552913627,0.97748697049056,0.00290019999214053,0.575102599179207,0.0102143182854537
"Int-UMAP","Ichino-Yaguchi",18,0.973440528373209,0.00486094983035001,0.977033258750764,0.00301603063428045,0.578208440999139,0.0101636520241171
"Int-UMAP","Ichino-Yaguchi",19,0.973029826151001,0.00538714651321748,0.976648970096166,0.00318703336532238,0.581395348837209,0.0101999184006528
"Int-UMAP","Ichino-Yaguchi",20,0.972447947218701,0.00587620867788141,0.976226940142479,0.00334821507942631,0.584341085271318,0.0113178294573643
"Int-UMAP","Ichino-Yaguchi",21,0.971834444667253,0.00608304021938832,0.975804941156916,0.00343451425150947,0.584274640088594,0.0107788851974898
"Int-UMAP","Ichino-Yaguchi",22,0.971363178265762,0.00623842870700586,0.975421369113307,0.0035101401495927,0.586257928118393,0.0121916842847075
"Int-UMAP","Ichino-Yaguchi",23,0.971065269881262,0.00630288363252607,0.975087752125515,0.003549638289906,0.589282103134479,0.0116616110549377
"Int-UMAP","Ichino-Yaguchi",24,0.970818603377221,0.00640230243811291,0.9747762966995,0.00360180019281717,0.593217054263566,0.01156330749354
"Int-UMAP","Ichino-Yaguchi",25,0.970626361697508,0.00621043893592832,0.974486326214049,0.00357826350723198,0.596217054263566,0.01184496124031
"C-PCA","Wasserstein",1,0.996844973296201,0.00320927821379924,0.99684987240599,0.00320429486253551,0.587596899224806,0
"C-PCA","Wasserstein",2,0.996812219422743,0.00296785030240421,0.996520062658152,0.00307185604691328,0.655813953488372,0.0286821705426357
"C-PCA","Wasserstein",3,0.996539890180879,0.00326711886304909,0.996140916417223,0.00324726160323674,0.688372093023256,0.0496124031007752
"C-PCA","Wasserstein",4,0.996640321004292,0.00316572878536792,0.995984627463705,0.003230086829045,0.71046511627907,0.0658914728682171
"C-PCA","Wasserstein",5,0.996636364742677,0.0033285872488531,0.995806455709397,0.00332510888182558,0.733953488372093,0.0787596899224806
"C-PCA","Wasserstein",6,0.996746950965384,0.00322885599448652,0.995688643569606,0.00331133323429752,0.758397932816537,0.0888888888888889
"C-PCA","Wasserstein",7,0.996788482834994,0.00316505444522464,0.99557096422328,0.00330442171847638,0.76766334440753,0.101661129568106
"C-PCA","Wasserstein",8,0.996807457793302,0.00307779514048467,0.995452800357348,0.00329041355795429,0.778682170542636,0.111240310077519
"C-PCA","Wasserstein",9,0.996871105432636,0.00302870223630913,0.995354591186078,0.00328776558405713,0.792764857881137,0.117140396210164
"C-PCA","Wasserstein",10,0.996874226499437,0.00312959097598065,0.995245166023637,0.00333120187022701,0.805116279069767,0.122480620155039
"C-PCA","Wasserstein",11,0.996885197703595,0.00315710803786651,0.995151358009463,0.00334481211260277,0.810570824524313,0.1276955602537
"C-PCA","Wasserstein",12,0.996926549408036,0.00315872397202788,0.995064649782624,0.0033547984569636,0.82312661498708,0.129457364341085
"C-PCA","Wasserstein",13,0.996996255217651,0.00306356589147283,0.994998777065278,0.00333706641782111,0.828861061419201,0.133810375670841
"C-PCA","Wasserstein",14,0.997021689263535,0.00303203879787683,0.994925521376971,0.00334149137230571,0.833333333333333,0.137098560354374
"C-PCA","Wasserstein",15,0.997083177546798,0.00301370090646991,0.994865087253409,0.00334326940153854,0.838036175710594,0.13953488372093
"C-PCA","Wasserstein",16,0.997105282061853,0.00298255970116623,0.994796917611932,0.0033475455384101,0.842441860465116,0.144961240310078
"C-PCA","Wasserstein",17,0.99712803331499,0.00296169262309876,0.994729532208513,0.0033476951733496,0.847150022799818,0.14765161878705
"C-PCA","Wasserstein",18,0.997183776375943,0.00280813343236841,0.994674781141608,0.00331539695394702,0.85099052540913,0.152713178294574
"C-PCA","Wasserstein",19,0.997203500294076,0.00278603485457829,0.994614241195257,0.00331202391457344,0.854753161974704,0.155038759689922
"C-PCA","Wasserstein",20,0.997252004213421,0.00276357535274785,0.994558638072525,0.00331319237684564,0.85953488372093,0.157596899224806
"C-PCA","Wasserstein",21,0.997274386568366,0.00273705496210142,0.994502613430068,0.00330946559760154,0.86186784791436,0.159025470653378
"C-PCA","Wasserstein",22,0.997308862263511,0.0026687226329738,0.994448081394419,0.00329693765799313,0.865891472868217,0.162367864693446
"C-PCA","Wasserstein",23,0.997330360744142,0.00266792642565483,0.994394245294265,0.00330044387361018,0.868217054263566,0.164475901584092
"C-PCA","Wasserstein",24,0.997345688448954,0.00265648786888595,0.994340207614544,0.00330184825572646,0.87093023255814,0.167054263565891
"C-PCA","Wasserstein",25,0.997385285365822,0.00255264804669042,0.99429215707333,0.00328445654196919,0.873984496124031,0.170170542635659
"V-PCA","Wasserstein",1,0.997175304712648,0.00158896644845508,0.997179690885454,0.00158649910924936,0.55968992248062,0
"V-PCA","Wasserstein",2,0.996455134828134,0.00261620354426095,0.996377073542997,0.00230389203518496,0.624031007751938,0.0341085271317829
"V-PCA","Wasserstein",3,0.996317021963824,0.00261789405684754,0.996012192581384,0.00238457068298192,0.652713178294574,0.0496124031007752
"V-PCA","Wasserstein",4,0.996020226669823,0.00317847668651694,0.995635563307172,0.00270057548023483,0.670542635658915,0.0546511627906977
"V-PCA","Wasserstein",5,0.995927616126952,0.00336558236890461,0.99536578702251,0.00284495824190399,0.694883720930233,0.0648062015503876
"V-PCA","Wasserstein",6,0.995861973623487,0.00349192989304237,0.995135071198032,0.00295380077909272,0.71421188630491,0.0700258397932817
"V-PCA","Wasserstein",7,0.995821673985418,0.00346723679567928,0.994942873163927,0.00299525938946313,0.72469545957918,0.0792912513842747
"V-PCA","Wasserstein",8,0.995779636608757,0.0032833900174648,0.994760069345614,0.00297976166298855,0.736627906976744,0.0897286821705426
"V-PCA","Wasserstein",9,0.995694186797272,0.00341418335742594,0.994578712459203,0.00304411840400708,0.745564168819983,0.0863049095607235
"V-PCA","Wasserstein",10,0.995667165401358,0.0033906570367771,0.994418006412609,0.00307094016557254,0.757519379844961,0.0928682170542636
"V-PCA","Wasserstein",11,0.995618943097095,0.00341565559311074,0.994263177049638,0.003100534925976,0.765045806906272,0.095137420718816
"V-PCA","Wasserstein",12,0.995603420009033,0.00340330493636976,0.994124893535973,0.00311887078621532,0.772609819121447,0.0976744186046511
"V-PCA","Wasserstein",13,0.995614645199762,0.00333738819320217,0.994005328473457,0.00311679901214535,0.776744186046512,0.0999403697078116
"V-PCA","Wasserstein",14,0.995517214737296,0.00344143774516203,0.993856463931,0.00317197539808667,0.782170542635659,0.103654485049834
"V-PCA","Wasserstein",15,0.99556187010311,0.00342314946367894,0.993752714793618,0.00318335553768458,0.786770025839793,0.104392764857881
"V-PCA","Wasserstein",16,0.9955288933031,0.00340123306410811,0.993634947686866,0.00319876861618422,0.789728682170543,0.10765503875969
"V-PCA","Wasserstein",17,0.995530204417492,0.00334711635715634,0.993527179274849,0.00319907365192508,0.792521659826721,0.107888736890105
"V-PCA","Wasserstein",18,0.995497668839162,0.0033030299860165,0.993412032767002,0.00320276903479591,0.796726959517657,0.109646856158484
"V-PCA","Wasserstein",19,0.995473355693674,0.00329841517112017,0.993302442820099,0.00321627342283352,0.799592003263974,0.111464708282334
"V-PCA","Wasserstein",20,0.995451208204818,0.0033887764048417,0.993196568627394,0.00325326104465047,0.802635658914729,0.112093023255814
"V-PCA","Wasserstein",21,0.995405442675825,0.0034131891941368,0.99308223032996,0.00327067646029989,0.806939830195644,0.114138058324105
"V-PCA","Wasserstein",22,0.995363069935699,0.00342588062833749,0.99297462493698,0.0032870888621086,0.809725158562368,0.117336152219873
"V-PCA","Wasserstein",23,0.995359777221568,0.00347693480747235,0.992876470945014,0.00331223914610411,0.812200876306033,0.11850353892821
"V-PCA","Wasserstein",24,0.995404306773763,0.0033609778779945,0.992791296649209,0.00329455628357747,0.817441860465116,0.120284237726098
"V-PCA","Wasserstein",25,0.995339999744582,0.00333014060763959,0.992685365845914,0.00330165646034053,0.819038759689922,0.122418604651163
"MR-PCA","Wasserstein",1,0.994753276188409,0.00352032020446791,0.994761423275073,0.00351485386874669,0.441860465116279,0
"MR-PCA","Wasserstein",2,0.994211725183829,0.00331103820382217,0.994031811061574,0.00340040968791421,0.493798449612403,0.0255813953488372
"MR-PCA","Wasserstein",3,0.993818636950904,0.00337370801033587,0.993481464425512,0.00345010580792299,0.521963824289406,0.0428940568475452
"MR-PCA","Wasserstein",4,0.993451524588273,0.00344496852482501,0.992986751110351,0.00351333628847601,0.559302325581395,0.0643410852713178
"MR-PCA","Wasserstein",5,0.993211638859479,0.00377593613474003,0.99259571838194,0.00366059524710305,0.58015503875969,0.0688372093023256
"MR-PCA","Wasserstein",6,0.993022035996804,0.00423561174846554,0.992252438016658,0.00386460125992641,0.608010335917313,0.0697674418604651
"MR-PCA","Wasserstein",7,0.992904828280076,0.00444365259859358,0.991970842452734,0.0039758954236548,0.621040974529347,0.0713178294573643
"MR-PCA","Wasserstein",8,0.992773692434966,0.00460979869473299,0.991706016539704,0.00408377010119609,0.633527131782946,0.0792635658914729
"MR-PCA","Wasserstein",9,0.9926821377822,0.00476991936837889,0.991468118087971,0.00418495110214538,0.642894056847545,0.0852713178294573
"MR-PCA","Wasserstein",10,0.992537697569746,0.00511640221413578,0.991209107914483,0.00434289904753646,0.65922480620155,0.0916279069767442
"MR-PCA","Wasserstein",11,0.992406399949727,0.00536643280681204,0.990975873530386,0.00446215772908831,0.669485553206483,0.0965468639887244
"MR-PCA","Wasserstein",12,0.992334572736028,0.00570558308638081,0.990767065733887,0.00461745858359157,0.678165374677003,0.098062015503876
"MR-PCA","Wasserstein",13,0.992360357781753,0.00566516398330352,0.99059815848245,0.00465835018469629,0.687298747763864,0.103637447823494
"MR-PCA","Wasserstein",14,0.992292909405608,0.00580565006069933,0.990412378263815,0.0047493016666368,0.695127353266888,0.110299003322259
"MR-PCA","Wasserstein",15,0.992190566398298,0.00587352625937831,0.990224683274977,0.00482040628458132,0.701602067183463,0.116589147286822
"MR-PCA","Wasserstein",16,0.992128284891529,0.00596449474979543,0.990047442747277,0.00488587664448258,0.710755813953488,0.12296511627907
"MR-PCA","Wasserstein",17,0.992073177469508,0.00610990911749598,0.989881845352423,0.00496192007872001,0.71609667122663,0.125398996808026
"MR-PCA","Wasserstein",18,0.992039460607392,0.00606052997729856,0.989725732749782,0.00499284526646425,0.721877691645133,0.130404823428079
"MR-PCA","Wasserstein",19,0.992075060802111,0.00603782182729551,0.98959024274189,0.00502177294410236,0.729253365973072,0.13390452876377
"MR-PCA","Wasserstein",20,0.991972738912963,0.00623119571593467,0.989434445175575,0.00510417940414793,0.731705426356589,0.136356589147287
"MR-PCA","Wasserstein",21,0.991989423208362,0.00624840044393138,0.989301709684715,0.00514192532492934,0.738648947951274,0.140863787375415
"MR-PCA","Wasserstein",22,0.991997577555394,0.00631437499603849,0.989171231692368,0.00519352201727462,0.742565186751233,0.144890768146582
"MR-PCA","Wasserstein",23,0.992015061855271,0.00630155757043316,0.989050386046167,0.00521939044644284,0.746747556454331,0.149578699022582
"MR-PCA","Wasserstein",24,0.991968962522745,0.00643001067988169,0.98891164854542,0.0052852207187508,0.752002583979328,0.153036175710594
"MR-PCA","Wasserstein",25,0.991977523211116,0.00653461553197199,0.988794057667073,0.00533293726030725,0.756651162790698,0.154294573643411
"SPCA","Wasserstein",1,0.996844973296201,0.00320927821379924,0.99684987240599,0.00320429486253551,0.587596899224806,0
"SPCA","Wasserstein",2,0.996812219422743,0.00296785030240421,0.996520062658152,0.00307185604691328,0.655813953488372,0.0286821705426357
"SPCA","Wasserstein",3,0.996539890180879,0.00326711886304909,0.996140916417223,0.00324726160323674,0.688372093023256,0.0496124031007752
"SPCA","Wasserstein",4,0.996640321004292,0.00316572878536792,0.995984627463705,0.003230086829045,0.71046511627907,0.0658914728682171
"SPCA","Wasserstein",5,0.996636364742677,0.0033285872488531,0.995806455709397,0.00332510888182558,0.733953488372093,0.0787596899224806
"SPCA","Wasserstein",6,0.996746950965384,0.00322885599448652,0.995688643569606,0.00331133323429752,0.758397932816537,0.0888888888888889
"SPCA","Wasserstein",7,0.996788482834994,0.00316505444522464,0.99557096422328,0.00330442171847638,0.76766334440753,0.101661129568106
"SPCA","Wasserstein",8,0.996807457793302,0.00307779514048467,0.995452800357348,0.00329041355795429,0.778682170542636,0.111240310077519
"SPCA","Wasserstein",9,0.996871105432636,0.00302870223630913,0.995354591186078,0.00328776558405713,0.792764857881137,0.117140396210164
"SPCA","Wasserstein",10,0.996874226499437,0.00312959097598065,0.995245166023637,0.00333120187022701,0.805116279069767,0.122480620155039
"SPCA","Wasserstein",11,0.996885197703595,0.00315710803786651,0.995151358009463,0.00334481211260277,0.810570824524313,0.1276955602537
"SPCA","Wasserstein",12,0.996926549408036,0.00315872397202788,0.995064649782624,0.0033547984569636,0.82312661498708,0.129457364341085
"SPCA","Wasserstein",13,0.996996255217651,0.00306356589147283,0.994998777065278,0.00333706641782111,0.828861061419201,0.133810375670841
"SPCA","Wasserstein",14,0.997021689263535,0.00303203879787683,0.994925521376971,0.00334149137230571,0.833333333333333,0.137098560354374
"SPCA","Wasserstein",15,0.997083177546798,0.00301370090646991,0.994865087253409,0.00334326940153854,0.838036175710594,0.13953488372093
"SPCA","Wasserstein",16,0.997105282061853,0.00298255970116623,0.994796917611932,0.0033475455384101,0.842441860465116,0.144961240310078
"SPCA","Wasserstein",17,0.99712803331499,0.00296169262309876,0.994729532208513,0.0033476951733496,0.847150022799818,0.14765161878705
"SPCA","Wasserstein",18,0.997183776375943,0.00280813343236841,0.994674781141608,0.00331539695394702,0.85099052540913,0.152713178294574
"SPCA","Wasserstein",19,0.997203500294076,0.00278603485457829,0.994614241195257,0.00331202391457344,0.854753161974704,0.155038759689922
"SPCA","Wasserstein",20,0.997252004213421,0.00276357535274785,0.994558638072525,0.00331319237684564,0.85953488372093,0.157596899224806
"SPCA","Wasserstein",21,0.997274386568366,0.00273705496210142,0.994502613430068,0.00330946559760154,0.86186784791436,0.159025470653378
"SPCA","Wasserstein",22,0.997308862263511,0.0026687226329738,0.994448081394419,0.00329693765799313,0.865891472868217,0.162367864693446
"SPCA","Wasserstein",23,0.997330360744142,0.00266792642565483,0.994394245294265,0.00330044387361018,0.868217054263566,0.164475901584092
"SPCA","Wasserstein",24,0.997345688448954,0.00265648786888595,0.994340207614544,0.00330184825572646,0.87093023255814,0.167054263565891
"SPCA","Wasserstein",25,0.997385285365822,0.00255264804669042,0.99429215707333,0.00328445654196919,0.873984496124031,0.170170542635659
"IMDS","Wasserstein",1,0.537253909122693,0.00615332682315217,0.537972458953248,0.00614377196783666,0.00310077519379845,0
"IMDS","Wasserstein",2,0.532303165425027,-0.000982435788214331,0.534402940113267,0.00139856207575206,0.00775193798449612,0.00155038759689922
"IMDS","Wasserstein",3,0.53235061369509,-0.00807332041343667,0.533879477648762,-0.00288258061686569,0.0144702842377261,0.0020671834625323
"IMDS","Wasserstein",4,0.529894435237627,0.000874141793083427,0.532315064564073,0.00077200687988116,0.0201550387596899,-0.00116279069767442
"IMDS","Wasserstein",5,0.5284789407713,-0.00346926606062814,0.531269865542652,-0.00110549468497251,0.0229457364341085,-0.000310077519379845
"IMDS","Wasserstein",6,0.527019966373707,-0.00346915997292008,0.530268865788209,-0.00126456562677418,0.0242894056847545,-0.0020671834625323
"IMDS","Wasserstein",7,0.526426632570716,-0.00126916587190962,0.529643038198219,-0.000544971638988367,0.0252491694352159,-0.0026578073089701
"IMDS","Wasserstein",8,0.525751294543003,0.000220302111100912,0.529027528981593,-3.7961409705245e-05,0.0277131782945736,-0.00348837209302326
"IMDS","Wasserstein",9,0.5252445088733,0.00102103356443095,0.528503226573885,0.000248054589920998,0.0291128337639966,-0.00396210163652024
"IMDS","Wasserstein",10,0.523906878228691,0.00153831944880589,0.527723711470019,0.00044547214142493,0.0316279069767442,-0.00434108527131783
"IMDS","Wasserstein",11,0.524530372604732,-0.000950252038979693,0.527594356468643,-0.000332985742693914,0.0362226920366455,-0.0036645525017618
"IMDS","Wasserstein",12,0.525240404940288,-0.00142026062514566,0.52752582735844,-0.00049334728840944,0.0377260981912145,-0.00232558139534884
"IMDS","Wasserstein",13,0.524444985092427,-0.00162938580799055,0.5270157348317,-0.000576527127541915,0.0389982110912343,-0.00190816935002982
"IMDS","Wasserstein",14,0.524026656222997,0.000336222215709725,0.526625869154036,-9.76537123065224e-06,0.0407530454042082,-0.00243632336655593
"IMDS","Wasserstein",15,0.524034663542627,-0.000545709846539899,0.526372187843689,-0.000257951491119901,0.0419638242894057,-0.000930232558139534
"IMDS","Wasserstein",16,0.524725074802141,-0.000153820687242678,0.526322355760904,-0.000148660157889058,0.0446705426356589,-0.000484496124031009
"IMDS","Wasserstein",17,0.525322530860787,8.07386109571429e-05,0.526264605207326,-8.31901966580895e-05,0.0455996352029184,-0.000547195622435021
"IMDS","Wasserstein",18,0.525280105451464,0.000465325508165249,0.52604095009562,2.80588380704438e-05,0.0453919035314384,0.00017226528854436
"IMDS","Wasserstein",19,0.525587025173929,0.00143235996969171,0.525915058806762,0.000303684255268,0.0471644226846185,0.00130558955528356
"IMDS","Wasserstein",20,0.525557868311667,0.002591001696722,0.525705103460233,0.000633742483817756,0.0489147286821705,0.00162790697674419
"IMDS","Wasserstein",21,0.52590513044248,0.0030208049176903,0.525598053312371,0.000766852571096044,0.0513104466592839,0.000738279808047252
"IMDS","Wasserstein",22,0.526313545233852,0.00334463308088973,0.525512729386246,0.000874784375815785,0.0536997885835095,0.000704721634954192
"IMDS","Wasserstein",23,0.526398746871322,0.00387994717852669,0.525351101336657,0.00103921922308903,0.0553420963936636,0.00101112234580384
"IMDS","Wasserstein",24,0.526262264347243,0.00327286354593315,0.525139004018812,0.000915253029087904,0.056266149870801,0.00122739018087855
"IMDS","Wasserstein",25,0.526686742525829,0.00315124580156567,0.52506921248266,0.000905191266848071,0.0577984496124031,0.00105426356589147
"Int-UMAP","Wasserstein",1,0.987842839403475,3.85788515557817e-05,0.987861716982041,3.85189465068134e-05,0.372093023255814,0
"Int-UMAP","Wasserstein",2,0.985656195810449,-0.000364939247282536,0.986005141181668,-0.000228943246174238,0.447286821705426,0.000775193798449619
"Int-UMAP","Wasserstein",3,0.983229570413437,-0.0014462209302325,0.984244487571681,-0.000855454316195737,0.472868217054264,-0.0103359173126615
"Int-UMAP","Wasserstein",4,0.981861861314976,-0.00154128195322123,0.983099384538423,-0.000959745355549053,0.501550387596899,-0.00155038759689924
"Int-UMAP","Wasserstein",5,0.980138488311246,-0.00209995984082367,0.981913385219869,-0.00123897666869676,0.497054263565891,0.00434108527131785
"Int-UMAP","Wasserstein",6,0.979497719958445,-0.00148248444224874,0.981202311252459,-0.00104852935926624,0.513178294573643,0.000775193798449619
"Int-UMAP","Wasserstein",7,0.97866435401099,-0.00154933956562597,0.980479740656652,-0.00109514372833576,0.526910299003322,-0.000664451827242507
"Int-UMAP","Wasserstein",8,0.977611759659282,-0.00158623648006861,0.979726101883174,-0.00112588754368939,0.530038759689923,0.00174418604651161
"Int-UMAP","Wasserstein",9,0.976881233867192,-0.0016483958989395,0.979104318332456,-0.00116786569601106,0.535745047372954,0.00172265288544357
"Int-UMAP","Wasserstein",10,0.97636182278294,-0.000913977501523888,0.978580891292434,-0.000939913808888748,0.542635658914729,0.00232558139534886
"Int-UMAP","Wasserstein",11,0.975894143628553,-0.000788884250593647,0.978095054515825,-0.000898021864143925,0.550528541226216,0.000281888653981682
"Int-UMAP","Wasserstein",12,0.975381667976185,-0.000929242685771214,0.97761764058291,-0.000926052582014336,0.552196382428941,0.00387596899224807
"Int-UMAP","Wasserstein",13,0.974901276088253,-0.000505664877757939,0.977163156717049,-0.00079180115593433,0.556708407871199,0.00333929636255217
"Int-UMAP","Wasserstein",14,0.974398445527294,-0.000503001222868504,0.976715114289238,-0.000784981946496951,0.560354374307863,0.00221483942414175
"Int-UMAP","Wasserstein",15,0.974142093937204,-0.000174480919265196,0.976346636342022,-0.000677646358617834,0.568372093023256,0.00465116279069766
"Int-UMAP","Wasserstein",16,0.973587894858485,-0.000150697424557533,0.975915417826962,-0.000653404416577498,0.571124031007752,0.00562015503875968
"Int-UMAP","Wasserstein",17,0.9733102904159,-9.87132652211509e-05,0.975561018515879,-0.000619853133998535,0.578385772913817,0.00711354309165527
"Int-UMAP","Wasserstein",18,0.972707389622934,0.000223317187821537,0.975137419159595,-0.000528795557078486,0.579586563307494,0.00473729543496987
"Int-UMAP","Wasserstein",19,0.972377826172196,0.000406937004244323,0.974791198634396,-0.000469515157809467,0.582782537739698,0.00350877192982452
"Int-UMAP","Wasserstein",20,0.972031524968305,0.000410619335061591,0.974448571873632,-0.000450729757950644,0.584573643410853,0.0044961240310078
"Int-UMAP","Wasserstein",21,0.97141351678322,0.000923030415803217,0.974039654265417,-0.000297270988005076,0.585751199704688,0.0047249907715024
"Int-UMAP","Wasserstein",22,0.971041357306546,0.00130537726232638,0.973696808202405,-0.000178613315513665,0.58985200845666,0.00458069062720229
"Int-UMAP","Wasserstein",23,0.97072364313459,0.0011472647206705,0.973379881366999,-0.000208092918520662,0.5912369396697,0.0047859791034715
"Int-UMAP","Wasserstein",24,0.970422619692173,0.00133137570889574,0.973066987212984,-0.000153624106226869,0.594832041343669,0.00400516795865635
"Int-UMAP","Wasserstein",25,0.970402564397277,0.00138273118526744,0.972828799076308,-0.000123476528609532,0.599441860465116,0.00570542635658916
"C-PCA","Centers-Euclidean",1,0.994069707162405,0.0070768080822694,0.994078915691656,0.00706581924984352,0.48062015503876,0
"C-PCA","Centers-Euclidean",2,0.994245560610729,0.00669458089385944,0.993839820058642,0.00685785435996305,0.551937984496124,0.048062015503876
"C-PCA","Centers-Euclidean",3,0.994591408268734,0.0059253875968992,0.993755358924597,0.00646579608126926,0.6,0.082687338501292
